ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
REACTOME_SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX	REACTOME_SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX	20/678	73/12465	1.09706634149661e-09	1.07094571431812e-08	5.90234522910455e-09	867/8812/1025/1874/4221/4609/142/23645/54778/6233/6498/22938/10273/7027/7029/7311/7314/7316/7323/51377	20
REACTOME_RNA_POLYMERASE_II_TRANSCRIBES_SNRNA_GENES	REACTOME_RNA_POLYMERASE_II_TRANSCRIBES_SNRNA_GENES	21/678	81/12465	1.27857719386834e-09	1.23830704602996e-08	6.8247303178716e-09	8812/1022/1025/80237/65123/25896/64859/79035/5430/5431/5432/5433/5434/5435/5436/5437/5438/5439/5440/5441/6880	21
Pancreatic adenocarcinoma pathway%WikiPathways_20190910%WP4263%Homo sapiens	Pancreatic adenocarcinoma pathway%WikiPathways_20190910%WP4263%Homo sapiens	22/678	89/12465	1.38486766841276e-09	1.33077127511539e-08	7.33433205968601e-09	207/572/578/581/598/675/842/595/1026/1643/1869/1956/1647/8517/5594/5595/5058/5295/51426/5580/5888/7157	22
REACTOME_DEADENYLATION_OF_MRNA	REACTOME_DEADENYLATION_OF_MRNA	12/678	25/12465	1.64760613014696e-09	1.55053706529197e-08	8.54553590113848e-09	23019/25904/55571/4848/4849/4850/57472/246175/29883/9337/9125/85456	12
REACTOME_MICRORNA_MIRNA_BIOGENESIS	REACTOME_MICRORNA_MIRNA_BIOGENESIS	12/678	25/12465	1.64760613014696e-09	1.55053706529197e-08	8.54553590113848e-09	5430/5431/5432/5433/5434/5435/5436/5437/5438/5439/5440/5441	12
REACTOME_ACTIVATION_OF_BH3_ONLY_PROTEINS	REACTOME_ACTIVATION_OF_BH3_ONLY_PROTEINS	13/678	30/12465	1.65138500449796e-09	1.55053706529197e-08	8.54553590113848e-09	207/572/596/10018/637/1869/5366/2810/7027/7029/7157/8626/7161	13
REACTOME_G1_S_DNA_DAMAGE_CHECKPOINTS	REACTOME_G1_S_DNA_DAMAGE_CHECKPOINTS	19/678	68/12465	1.99258429880301e-09	1.85672627843008e-08	1.02330485520665e-08	472/1017/1026/1027/1111/11200/4193/4194/57060/5716/10213/23198/6233/7979/7157/7311/7314/7316/25946	19
KEGG_COLORECTAL_CANCER	KEGG_COLORECTAL_CANCER	18/678	62/12465	2.69164678672815e-09	2.48926732907941e-08	1.37191969185036e-08	207/324/8313/572/581/596/836/842/595/5594/5595/4292/4436/4437/2956/4609/5295/7157	18
REACTOME_REGULATION_OF_TP53_EXPRESSION_AND_DEGRADATION	REACTOME_REGULATION_OF_TP53_EXPRESSION_AND_DEGRADATION	14/678	37/12465	3.30250430375073e-09	3.0314032041891e-08	1.67070916859031e-08	207/472/983/1017/11200/4193/4194/6233/6446/7157/7311/7314/7316/7874	14
REACTOME_SIGNALING_BY_FGFR2_IN_DISEASE	REACTOME_SIGNALING_BY_FGFR2_IN_DISEASE	15/678	43/12465	3.3723361402095e-09	3.07257292774643e-08	1.69339920022995e-08	2255/2885/5295/5430/5431/5432/5433/5434/5435/5436/5437/5438/5439/5440/5441	15
REACTOME_UCH_PROTEINASES	REACTOME_UCH_PROTEINASES	23/678	102/12465	4.04454027980037e-09	3.65792981187828e-08	2.01600924163424e-08	86/79913/93973/580/54617/83444/125476/54891/283899/10445/4798/5716/10213/23198/6233/8607/7979/29844/7311/7314/7316/51377/7528	23
REACTOME_SMAD2_SMAD3:SMAD4_HETEROTRIMER_REGULATES_TRANSCRIPTION	REACTOME_SMAD2_SMAD3:SMAD4_HETEROTRIMER_REGULATES_TRANSCRIPTION	13/678	32/12465	4.32832799775732e-09	3.88601710747555e-08	2.14171588978541e-08	8812/1025/1874/4221/4609/54778/6233/22938/7027/7029/7311/7314/7316	13
REACTOME_PROTEIN_UBIQUITINATION	REACTOME_PROTEIN_UBIQUITINATION	20/678	79/12465	4.96926192591839e-09	4.40593737118525e-08	2.428261589254e-08	5111/5591/56852/6233/257218/7317/7311/55236/7314/7316/7319/7320/7323/7334/29089/7336/55284/7874/7415/51322	20
REACTOME_FGFR2_ALTERNATIVE_SPLICING	REACTOME_FGFR2_ALTERNATIVE_SPLICING	12/678	27/12465	4.97906743572968e-09	4.40593737118525e-08	2.428261589254e-08	5430/5431/5432/5433/5434/5435/5436/5437/5438/5439/5440/5441	12
Breast cancer pathway%WikiPathways_20190910%WP4262%Homo sapiens	Breast cancer pathway%WikiPathways_20190910%WP4262%Homo sapiens	29/678	157/12465	5.47497230409577e-09	4.81015423859843e-08	2.65103922093058e-08	207/324/472/545/8313/578/581/672/675/595/1026/1643/1869/1956/2255/1647/2885/5594/5595/4361/4609/4683/142/5295/51426/10111/5888/7157/7471	29
REACTOME_ESTROGEN_DEPENDENT_GENE_EXPRESSION	REACTOME_ESTROGEN_DEPENDENT_GENE_EXPRESSION	28/678	148/12465	5.77729353169622e-09	5.03976669786266e-08	2.77758643853107e-08	1386/596/10498/595/1025/6387/1655/2033/10524/23028/4609/5430/5431/5432/5433/5434/5435/5436/5437/5438/5439/5440/5441/3276/5885/8243/9126/7528	28
KEGG_PATHWAYS_IN_CANCER	KEGG_PATHWAYS_IN_CANCER	45/678	325/12465	6.20926817274899e-09	5.37845060033892e-08	2.96424662954066e-08	25/207/324/8313/572/581/596/598/637/675/836/842/867/595/1017/1026/1027/1869/1956/112399/2033/2255/2271/2308/2885/8517/5594/5595/4193/4292/4436/4437/2956/4609/4824/51588/5295/5371/5582/5888/9978/7157/7189/7471/331	45
REACTOME_FGFR2_MUTANT_RECEPTOR_ACTIVATION	REACTOME_FGFR2_MUTANT_RECEPTOR_ACTIVATION	13/678	33/12465	6.78898566537331e-09	5.83947718070571e-08	3.21833402171543e-08	2255/5430/5431/5432/5433/5434/5435/5436/5437/5438/5439/5440/5441	13
REACTOME_ESR_MEDIATED_SIGNALING	REACTOME_ESR_MEDIATED_SIGNALING	35/678	219/12465	7.87694513687479e-09	6.72822397108055e-08	3.70815253519544e-08	207/1386/596/10498/595/1025/1027/6387/1655/1956/2033/10524/23028/5594/5595/4609/5295/5430/5431/5432/5433/5434/5435/5436/5437/5438/5439/5440/5441/5536/3276/5885/8243/9126/7528	35
REACTOME_ACTIVATED_TAK1_MEDIATES_P38_MAPK_ACTIVATION	REACTOME_ACTIVATED_TAK1_MEDIATES_P38_MAPK_ACTIVATION	11/678	23/12465	8.4431666923129e-09	7.1621345045137e-08	3.94729535379275e-08	8517/5608/1432/9261/6233/7189/7311/7314/7316/7334/7335	11
REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION	REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION	50/678	386/12465	8.5159335202002e-09	7.17438234920976e-08	3.95404555660341e-08	207/324/572/10018/842/867/1026/1027/1956/2033/2255/2308/4303/8087/2885/83933/5594/5595/4193/4609/5295/5430/5431/5432/5433/5434/5435/5436/5437/5438/5439/5440/5441/5663/5716/10213/23198/5781/9978/6233/7979/22938/161742/200734/399473/11044/7311/7314/7316/7415	50
DNA Damage Response (only ATM dependent)%WikiPathways_20190910%WP710%Homo sapiens	DNA Damage Response (only ATM dependent)%WikiPathways_20190910%WP710%Homo sapiens	24/678	115/12465	9.58211291576867e-09	8.01768631727583e-08	4.4188189887254e-08	25/207/324/472/572/578/581/596/10018/604/595/1026/1027/2885/3146/5594/4193/4609/5295/5366/5934/7157/7161/7471	24
TGF-beta Signaling Pathway%WikiPathways_20190910%WP366%Homo sapiens	TGF-beta Signaling Pathway%WikiPathways_20190910%WP366%Homo sapiens	26/678	133/12465	9.92393693037155e-09	8.24759623267365e-08	4.54553014449451e-08	207/1386/595/983/1026/10987/1874/2033/2885/5608/5594/1432/4609/5295/5371/5934/9978/54778/6498/22938/7341/7027/7157/7189/51377/10413	26
KEGG_RNA_POLYMERASE	KEGG_RNA_POLYMERASE	12/678	29/12465	1.34380382539625e-08	1.10931456727342e-07	6.11380899721079e-08	5430/5431/5432/5433/5434/5435/5436/5437/5438/5439/5440/5441	12
REACTOME_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_NLR_SIGNALING_PATHWAYS	REACTOME_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_NLR_SIGNALING_PATHWAYS	16/678	54/12465	1.49308066566588e-08	1.22432614584602e-07	6.74767683290404e-08	596/598/835/842/8517/5608/6300/1432/29108/6233/7189/7311/7314/7316/7334/7335	16
REACTOME_NOD1_2_SIGNALING_PATHWAY	REACTOME_NOD1_2_SIGNALING_PATHWAY	13/678	35/12465	1.58025427404448e-08	1.27875839281231e-07	7.04767141609867e-08	835/842/8517/5608/6300/1432/6233/7189/7311/7314/7316/7334/7335	13
REACTOME_ONCOGENE_INDUCED_SENESCENCE	REACTOME_ONCOGENE_INDUCED_SENESCENCE	13/678	35/12465	1.58025427404448e-08	1.27875839281231e-07	7.04767141609867e-08	1032/1869/5594/5595/4193/4194/6233/7027/7029/7157/7311/7314/7316	13
REACTOME_CELLULAR_SENESCENCE	REACTOME_CELLULAR_SENESCENCE	32/678	194/12465	1.59364958647801e-08	1.28116927540389e-07	7.060958608131e-08	65057/25842/472/57332/1017/1026/1027/1032/1869/51343/3159/8091/10524/5608/5594/1432/5595/9261/4193/4194/4361/4683/10111/6233/7014/54386/7027/7029/7157/7311/7314/7316	32
Pyrimidine metabolism%WikiPathways_20190910%WP4022%Homo sapiens	Pyrimidine metabolism%WikiPathways_20190910%WP4022%Homo sapiens	20/678	87/12465	2.94969659283356e-08	2.35592649947096e-07	1.29843103607985e-07	5422/5424/5425/10714/57804/5426/5427/54107/5430/5431/5432/5433/5434/5436/5437/5438/5439/5440/5441/50484	20
REACTOME_JOSEPHIN_DOMAIN_DUBS	REACTOME_JOSEPHIN_DOMAIN_DUBS	8/678	12/12465	2.99811232887212e-08	2.36389625930302e-07	1.3028234411563e-07	4287/5886/5887/6233/7311/7314/7316/7415	8
REACTOME_TICAM1_DEPENDENT_ACTIVATION_OF_IRF3_IRF7	REACTOME_TICAM1_DEPENDENT_ACTIVATION_OF_IRF3_IRF7	8/678	12/12465	2.99811232887212e-08	2.36389625930302e-07	1.3028234411563e-07	9641/3661/3665/6233/10010/7311/7314/7316	8
REACTOME_SPRY_REGULATION_OF_FGF_SIGNALING	REACTOME_SPRY_REGULATION_OF_FGF_SIGNALING	9/678	16/12465	3.20587243003577e-08	2.51160706302165e-07	1.38423187726653e-07	867/2885/5594/5595/5781/6233/7311/7314/7316	9
REACTOME_METALLOPROTEASE_DUBS	REACTOME_METALLOPROTEASE_DUBS	13/678	37/12465	3.44611862853504e-08	2.68273791968234e-07	1.47854789925154e-07	84142/29086/9577/580/672/79184/2033/10213/6233/7311/7314/7316/51720	13
REACTOME_TRIF_TICAM1_MEDIATED_TLR4_SIGNALING	REACTOME_TRIF_TICAM1_MEDIATED_TLR4_SIGNALING	21/678	97/12465	4.10569812854325e-08	3.17610609943912e-07	1.75045984427796e-07	1386/3146/9641/8517/3661/3665/5608/5594/1432/5595/9261/5781/6233/10010/7189/7311/7314/7316/7323/7334/7335	21
KEGG_PROSTATE_CANCER	KEGG_PROSTATE_CANCER	20/678	89/12465	4.44241872297095e-08	3.41510939328392e-07	1.88218266946927e-07	207/572/596/842/595/1017/1026/1027/1869/1956/2033/2308/2885/8517/5594/5595/4193/4824/5295/7157	20
KEGG_CHRONIC_MYELOID_LEUKEMIA	KEGG_CHRONIC_MYELOID_LEUKEMIA	18/678	73/12465	4.5526939545248e-08	3.47814507084814e-07	1.91692377032623e-07	25/207/572/598/867/595/1026/1027/1869/2885/8517/5594/5595/4193/4609/5295/5781/7157	18
KEGG_PYRIMIDINE_METABOLISM	KEGG_PYRIMIDINE_METABOLISM	21/678	98/12465	4.9631939622743e-08	3.74523225374073e-07	2.06412457972532e-07	5422/5424/5425/10714/57804/5426/5427/54107/5430/5431/5432/5433/5434/5435/5436/5437/5438/5439/5440/5441/50484	21
Small cell lung cancer%WikiPathways_20190910%WP4658%Homo sapiens	Small cell lung cancer%WikiPathways_20190910%WP4658%Homo sapiens	21/678	98/12465	4.9631939622743e-08	3.74523225374073e-07	2.06412457972532e-07	207/578/581/596/598/637/836/842/595/1017/1026/1027/1643/1869/1647/8517/4609/5295/51426/7157/7189	21
REACTOME_ACTIVATION_OF_IRF3_IRF7_MEDIATED_BY_TBK1_IKK_EPSILON	REACTOME_ACTIVATION_OF_IRF3_IRF7_MEDIATED_BY_TBK1_IKK_EPSILON	9/678	17/12465	6.48421998652837e-08	4.86316498989628e-07	2.68025524475242e-07	9641/3661/3665/5781/6233/10010/7311/7314/7316	9
REACTOME_G0_AND_EARLY_G1	REACTOME_G0_AND_EARLY_G1	11/678	27/12465	6.66237881252848e-08	4.96650056933941e-07	2.73720698900691e-07	983/1017/1859/1869/1874/4609/5111/5934/7027/7029/7153	11
REACTOME_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION	REACTOME_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION	26/678	146/12465	7.34019299025914e-08	5.43881769760165e-07	2.99751698524216e-07	9031/11335/902/1022/7913/2033/2068/2071/2074/2965/2966/2967/2968/404672/4331/9112/5252/5434/5435/5437/5440/5441/23411/6839/6996/29128	26
miRNA regulation of p53 pathway in prostate cancer%WikiPathways_20190910%WP3982%Homo sapiens	miRNA regulation of p53 pathway in prostate cancer%WikiPathways_20190910%WP3982%Homo sapiens	12/678	34/12465	1.1037557440602e-07	8.12945847421583e-07	4.48042041711168e-07	472/581/637/836/842/11200/1643/4193/5366/51246/7157/64393	12
Oxidative Damage%WikiPathways_20190910%WP3941%Homo sapiens	Oxidative Damage%WikiPathways_20190910%WP3941%Homo sapiens	13/678	41/12465	1.3922839634754e-07	1.01935075897306e-06	5.61798792279549e-07	572/578/596/836/842/1026/1027/1647/5111/51567/7124/7133/7189	13
REACTOME_IRAK1_RECRUITS_IKK_COMPLEX	REACTOME_IRAK1_RECRUITS_IKK_COMPLEX	8/678	14/12465	1.64951842205857e-07	1.19347509360708e-06	6.57764621551528e-07	8517/6233/7189/7311/7314/7316/7334/7335	8
REACTOME_TRAF6_MEDIATED_IRF7_ACTIVATION_IN_TLR7_8_OR_9_SIGNALING	REACTOME_TRAF6_MEDIATED_IRF7_ACTIVATION_IN_TLR7_8_OR_9_SIGNALING	8/678	14/12465	1.64951842205857e-07	1.19347509360708e-06	6.57764621551528e-07	3665/6233/7189/7311/7314/7316/7334/7335	8
REACTOME_ORC1_REMOVAL_FROM_CHROMATIN	REACTOME_ORC1_REMOVAL_FROM_CHROMATIN	17/678	71/12465	1.71036905978896e-07	1.23026546405873e-06	6.78041043092699e-07	1017/4171/4172/4173/4174/4175/4176/84515/5716/10213/23198/9978/6233/7979/7311/7314/7316	17
REACTOME_TICAM1_RIP1_MEDIATED_IKK_COMPLEX_RECRUITMENT	REACTOME_TICAM1_RIP1_MEDIATED_IKK_COMPLEX_RECRUITMENT	9/678	19/12465	2.23242889965671e-07	1.59644624801032e-06	8.79855698518311e-07	8517/6233/7189/7311/7314/7316/7323/7334/7335	9
REACTOME_SYNTHESIS_OF_ACTIVE_UBIQUITIN:_ROLES_OF_E1_AND_E2_ENZYMES	REACTOME_SYNTHESIS_OF_ACTIVE_UBIQUITIN:_ROLES_OF_E1_AND_E2_ENZYMES	11/678	30/12465	2.40213383182494e-07	1.70787549892756e-06	9.41268139759818e-07	6233/7317/7311/55236/7314/7316/7319/7320/29089/55284/7874	11
Hepatitis C and Hepatocellular Carcinoma%WikiPathways_20190910%WP3646%Homo sapiens	Hepatitis C and Hepatocellular Carcinoma%WikiPathways_20190910%WP3646%Homo sapiens	14/678	50/12465	2.6208414613279e-07	1.85266379162834e-06	1.02106588088032e-06	207/598/672/836/842/595/960/1026/2885/1432/5595/4609/5781/7157	14
REACTOME_FOXO_MEDIATED_TRANSCRIPTION	REACTOME_FOXO_MEDIATED_TRANSCRIPTION	16/678	66/12465	3.28148061814002e-07	2.30641209160699e-06	1.27114196576371e-06	207/4287/10018/604/1026/1027/1649/2033/2308/4303/1647/57060/5934/2810/23411/6794	16
ErbB Signaling Pathway%WikiPathways_20190910%WP673%Homo sapiens	ErbB Signaling Pathway%WikiPathways_20190910%WP673%Homo sapiens	19/678	91/12465	3.31144735931066e-07	2.31425014315461e-06	1.27546178193545e-06	25/207/572/10018/867/595/1026/1027/1956/2308/2885/5594/5595/4193/4609/5058/5295/5582/7157	19
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CELL_DEATH_GENES	REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CELL_DEATH_GENES	13/678	44/12465	3.52517541665234e-07	2.449698170894e-06	1.35011178609819e-06	472/581/604/637/835/8738/10397/55367/5366/7157/8626/7161/51499	13
REACTOME_ESTABLISHMENT_OF_SISTER_CHROMATID_COHESION	REACTOME_ESTABLISHMENT_OF_SISTER_CHROMATID_COHESION	7/678	11/12465	3.72171467472783e-07	2.57174665725575e-06	1.41737684832923e-06	113130/157570/23244/23047/5885/8243/9126	7
REACTOME_E3_UBIQUITIN_LIGASES_UBIQUITINATE_TARGET_PROTEINS	REACTOME_E3_UBIQUITIN_LIGASES_UBIQUITINATE_TARGET_PROTEINS	15/678	59/12465	3.93069809451332e-07	2.70098248952591e-06	1.48860310077423e-06	5111/5591/56852/6233/257218/7311/7314/7316/7319/7320/7323/7334/7336/7415/51322	15
REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS	REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS	39/678	302/12465	4.18065937719015e-07	2.8567839077466e-06	1.57447054907044e-06	207/1386/572/842/57332/1026/1027/1956/2255/2308/4303/2885/8870/23028/5594/5595/4193/9112/4734/5295/5371/5580/5582/5716/10213/23198/5781/6233/7979/6615/6591/10273/7157/7189/7311/7314/7316/7874/331	39
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX2	REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX2	22/678	120/12465	4.39240962755489e-07	2.98489715021686e-06	1.64507810418456e-06	25/207/581/891/595/983/1026/5594/5595/8493/5716/10213/23198/9978/6233/7979/10273/7291/7311/7314/7316/10413	22
Amyotrophic lateral sclerosis (ALS)%WikiPathways_20190910%WP2447%Homo sapiens	Amyotrophic lateral sclerosis (ALS)%WikiPathways_20190910%WP2447%Homo sapiens	12/678	38/12465	4.45633808838961e-07	2.98593190492788e-06	1.64564839261751e-06	572/581/596/598/637/836/842/5608/1432/7124/7132/7157	12
REACTOME_OVARIAN_TUMOR_DOMAIN_PROTEASES	REACTOME_OVARIAN_TUMOR_DOMAIN_PROTEASES	12/678	38/12465	4.45633808838961e-07	2.98593190492788e-06	1.64564839261751e-06	324/983/8517/55611/6233/7157/7189/7706/7311/7314/7316/7415	12
KEGG_ENDOMETRIAL_CANCER	KEGG_ENDOMETRIAL_CANCER	14/678	52/12465	4.46675992281895e-07	2.98593190492788e-06	1.64564839261751e-06	207/324/8313/572/842/595/1956/2885/5594/5595/4292/4609/5295/7157	14
REACTOME_SIGNALING_BY_TGF_BETA_FAMILY_MEMBERS	REACTOME_SIGNALING_BY_TGF_BETA_FAMILY_MEMBERS	20/678	102/12465	4.77501958758537e-07	3.17474275282703e-06	1.74970845769842e-06	867/8812/1025/1874/4221/4609/142/23645/54778/6233/6498/22938/10273/7027/7029/7311/7314/7316/7323/51377	20
Kit receptor signaling pathway%WikiPathways_20190910%WP304%Homo sapiens	Kit receptor signaling pathway%WikiPathways_20190910%WP304%Homo sapiens	15/678	60/12465	4.98111405203981e-07	3.29396251828439e-06	1.81541451585378e-06	207/572/596/867/2033/2885/4067/5594/1432/5595/4137/5295/5781/6615/6591	15
REACTOME_ASSEMBLY_OF_THE_PRE_REPLICATIVE_COMPLEX	REACTOME_ASSEMBLY_OF_THE_PRE_REPLICATIVE_COMPLEX	16/678	68/12465	5.09091814463076e-07	3.34857182775179e-06	1.84551155932576e-06	1869/4171/4172/4173/4174/4175/4176/84515/5716/10213/23198/6233/7979/7311/7314/7316	16
REACTOME_CELLULAR_RESPONSES_TO_STRESS	REACTOME_CELLULAR_RESPONSES_TO_STRESS	50/678	440/12465	5.54186248951514e-07	3.62579301175724e-06	1.99829756060904e-06	65057/25842/472/545/57332/57805/1017/1026/1027/1032/3301/1869/112399/2033/51343/2765/3159/8091/3297/10524/5608/5594/1432/5595/9261/4193/4194/4361/4683/5716/10213/23198/10111/9978/6117/6118/6119/6233/7979/23411/7014/54386/7027/7029/7157/7311/7314/7316/7323/7415	50
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS	KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS	14/678	53/12465	5.77023061078946e-07	3.75522944511695e-06	2.06963437112137e-06	572/581/596/598/637/836/842/5608/6300/1432/7124/7132/7133/7157	14
REACTOME_STING_MEDIATED_INDUCTION_OF_HOST_IMMUNE_RESPONSES	REACTOME_STING_MEDIATED_INDUCTION_OF_HOST_IMMUNE_RESPONSES	8/678	16/12465	6.41195272520894e-07	4.15089571158263e-06	2.28769947647344e-06	115004/3428/3661/4361/5591/11277/7520/2547	8
REACTOME_SIGNALING_BY_NUCLEAR_RECEPTORS	REACTOME_SIGNALING_BY_NUCLEAR_RECEPTORS	35/678	262/12465	7.38303855201379e-07	4.75452220888846e-06	2.62037852162959e-06	207/1386/596/10498/595/1025/1027/6387/1655/1956/2033/10524/23028/5594/5595/4609/5295/5430/5431/5432/5433/5434/5435/5436/5437/5438/5439/5440/5441/5536/3276/5885/8243/9126/7528	35
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CASPASE_ACTIVATORS_AND_CASPASES	REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CASPASE_ACTIVATORS_AND_CASPASES	7/678	12/12465	8.51237949330467e-07	5.4532431128983e-06	3.00546732110099e-06	472/835/8738/55367/7157/8626/7161	7
Genotoxicity pathway%WikiPathways_20190910%WP4286%Homo sapiens	Genotoxicity pathway%WikiPathways_20190910%WP4286%Homo sapiens	15/678	63/12465	9.81911550264896e-07	6.22552168466918e-06	3.43109624726312e-06	64782/7832/1026/1643/144455/79733/1647/4193/23612/1263/8493/50484/57103/10210/51499	15
REACTOME_SIGNALING_BY_FGFR_IN_DISEASE	REACTOME_SIGNALING_BY_FGFR_IN_DISEASE	15/678	63/12465	9.81911550264896e-07	6.22552168466918e-06	3.43109624726312e-06	2255/2885/5295/5430/5431/5432/5433/5434/5435/5436/5437/5438/5439/5440/5441	15
REACTOME_UB_SPECIFIC_PROCESSING_PROTEASES	REACTOME_UB_SPECIFIC_PROCESSING_PROTEASES	31/678	221/12465	1.10777412499055e-06	6.98749832686346e-06	3.85104743046647e-06	8313/63967/1643/4303/8517/4193/4194/4609/55611/5423/5716/10213/23198/6233/8607/7979/51616/7157/7189/8295/7311/7314/7316/7353/9100/10600/57646/9960/55031/7874/57599	31
REACTOME_SWITCHING_OF_ORIGINS_TO_A_POST_REPLICATIVE_STATE	REACTOME_SWITCHING_OF_ORIGINS_TO_A_POST_REPLICATIVE_STATE	18/678	90/12465	1.31359175370177e-06	8.24345845435293e-06	4.54324967445724e-06	1017/51343/4171/4172/4173/4174/4175/4176/84515/5716/10213/23198/9978/6233/7979/7311/7314/7316	18
REACTOME_PTEN_REGULATION	REACTOME_PTEN_REGULATION	23/678	138/12465	1.39035089679574e-06	8.68087108151655e-06	4.78432261574383e-06	207/1386/57332/23028/5594/5595/9112/4734/5371/5716/10213/23198/6233/7979/6615/6591/10273/7157/7311/7314/7316/7874/331	23
Androgen receptor signaling pathway%WikiPathways_20190910%WP138%Homo sapiens	Androgen receptor signaling pathway%WikiPathways_20190910%WP138%Homo sapiens	18/678	91/12465	1.55583896356303e-06	9.6650602281946e-06	5.32674265036998e-06	207/672/10498/595/1026/1956/2033/2308/10524/23028/4193/11315/51588/5295/5883/23411/10273/7341	18
REACTOME_IKK_COMPLEX_RECRUITMENT_MEDIATED_BY_RIP1	REACTOME_IKK_COMPLEX_RECRUITMENT_MEDIATED_BY_RIP1	9/678	23/12465	1.62155631604244e-06	1.00226847674985e-05	5.52384166903639e-06	8517/6233/7189/7311/7314/7316/7323/7334/7335	9
REACTOME_G1_S_SPECIFIC_TRANSCRIPTION	REACTOME_G1_S_SPECIFIC_TRANSCRIPTION	10/678	29/12465	1.65430731484004e-06	1.01739899862662e-05	5.60723110924729e-06	8318/983/1869/1874/26271/5111/5422/5934/7027/7029	10
REACTOME_IRF3_MEDIATED_INDUCTION_OF_TYPE_I_IFN	REACTOME_IRF3_MEDIATED_INDUCTION_OF_TYPE_I_IFN	7/678	13/12465	1.75774421918469e-06	1.07563452218765e-05	5.92818684029819e-06	3428/3661/4361/5591/11277/7520/2547	7
REACTOME_ACTIVATION_OF_HOX_GENES_DURING_DIFFERENTIATION	REACTOME_ACTIVATION_OF_HOX_GENES_DURING_DIFFERENTIATION	21/678	120/12465	1.76711429659181e-06	1.07601514099403e-05	5.93028455969321e-06	9070/57472/9125/2033/23054/79447/22976/5430/5431/5432/5433/5434/5435/5436/5437/5438/5439/5440/5441/5929/7528	21
REACTOME_SIGNALING_BY_FGFR1	REACTOME_SIGNALING_BY_FGFR1	13/678	50/12465	1.78001069824232e-06	1.07852864967392e-05	5.94413735892173e-06	867/2255/2885/5594/5595/5295/5781/6233/161742/200734/7311/7314/7316	13
Pathways Affected in Adenoid Cystic Carcinoma%WikiPathways_20190910%WP3651%Homo sapiens	Pathways Affected in Adenoid Cystic Carcinoma%WikiPathways_20190910%WP3651%Homo sapiens	15/678	66/12465	1.85265581927522e-06	1.11704247926888e-05	6.15640014248317e-06	207/472/546/672/1111/11200/2033/10933/4609/5591/29072/8243/9874/7157/29128	15
REACTOME_SIGNALING_BY_LIGAND_RESPONSIVE_EGFR_VARIANTS_IN_CANCER	REACTOME_SIGNALING_BY_LIGAND_RESPONSIVE_EGFR_VARIANTS_IN_CANCER	8/678	18/12465	1.97756560106783e-06	1.1865393606407e-05	6.53942103767744e-06	867/1956/2885/5295/6233/7311/7314/7316	8
REACTOME_VIRAL_MESSENGER_RNA_SYNTHESIS	REACTOME_VIRAL_MESSENGER_RNA_SYNTHESIS	12/678	44/12465	2.56806288223783e-06	1.5327557787842e-05	8.44753719757828e-06	5430/5431/5432/5433/5434/5435/5436/5437/5438/5439/5440/5441	12
Viral Acute Myocarditis%WikiPathways_20190910%WP4298%Homo sapiens	Viral Acute Myocarditis%WikiPathways_20190910%WP4298%Homo sapiens	17/678	85/12465	2.57951582283194e-06	1.5327557787842e-05	8.44753719757828e-06	25/207/581/596/598/637/835/836/842/595/5594/5595/100507436/142/5295/29108/7124	17
REACTOME_TRANSCRIPTION_OF_E2F_TARGETS_UNDER_NEGATIVE_CONTROL_BY_DREAM_COMPLEX	REACTOME_TRANSCRIPTION_OF_E2F_TARGETS_UNDER_NEGATIVE_CONTROL_BY_DREAM_COMPLEX	8/678	19/12465	3.25343666368757e-06	1.92390725785371e-05	1.06033057257834e-05	1869/1874/4609/5111/5934/7027/7029/7153	8
REACTOME_EARLY_PHASE_OF_HIV_LIFE_CYCLE	REACTOME_EARLY_PHASE_OF_HIV_LIFE_CYCLE	7/678	14/12465	3.3505365961635e-06	1.96245714918148e-05	1.0815767257791e-05	2237/3159/3978/3981/7518/7520/2547	7
REACTOME_MITOTIC_TELOPHASE_CYTOKINESIS	REACTOME_MITOTIC_TELOPHASE_CYTOKINESIS	7/678	14/12465	3.3505365961635e-06	1.96245714918148e-05	1.0815767257791e-05	25836/23244/23047/5347/5885/8243/9126	7
