ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
Endochondral Ossification%WikiPathways_20190910%WP474%Homo sapiens	Endochondral Ossification%WikiPathways_20190910%WP474%Homo sapiens	26/1559	65/12465	2.05779468903728e-08	1.12974291206086e-07	5.65911470773932e-08	207/654/655/50515/1280/2260/2261/2487/2737/9759/3479/3480/3549/4208/4318/579/5741/85477/6662/6772/6777/7040/7042/7067/7078/7422	26
REACTOME_SIGNALING_BY_FGFR	REACTOME_SIGNALING_BY_FGFR	31/1559	87/12465	2.39211251905923e-08	1.30895133881195e-07	6.55680659210608e-08	673/867/2255/26281/2249/2253/2260/2263/2261/10818/3265/3845/5594/5595/5290/5295/5335/5436/5515/5516/5518/6233/6464/6654/10253/6714/7072/7073/7311/7314/7316	31
REACTOME_NOTCH3_ACTIVATION_AND_TRANSMISSION_OF_SIGNAL_TO_THE_NUCLEUS	REACTOME_NOTCH3_ACTIVATION_AND_TRANSMISSION_OF_SIGNAL_TO_THE_NUCLEUS	15/1559	25/12465	2.57284609156665e-08	1.39861600649755e-07	7.00595536236787e-08	102/51107/83464/28514/1956/3714/23385/9148/5663/5664/55851/6233/7311/7314/7316	15
REACTOME_NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION	REACTOME_NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION	15/1559	25/12465	2.57284609156665e-08	1.39861600649755e-07	7.00595536236787e-08	1385/1848/5594/1432/5595/5598/4205/4208/5515/5516/5518/5519/6195/6196/6197	15
Vitamin D in inflammatory diseases%WikiPathways_20190910%WP4482%Homo sapiens	Vitamin D in inflammatory diseases%WikiPathways_20190910%WP4482%Homo sapiens	14/1559	22/12465	2.60572645714573e-08	1.41186093658419e-07	7.07230194251112e-08	1843/3551/8517/3569/5608/1432/4790/4792/2908/5534/5970/4088/7124/7421	14
REACTOME_SIGNALING_BY_NUCLEAR_RECEPTORS	REACTOME_SIGNALING_BY_NUCLEAR_RECEPTORS	65/1559	262/12465	2.84081478647244e-08	1.53422505406231e-07	7.6852489851766e-08	192670/8644/207/208/8854/220/1386/8312/596/685/857/1027/4435/1385/1387/1509/6387/1655/9166/1956/2033/2066/2099/3169/2309/2625/2771/2773/2782/2792/57678/3065/3265/3326/3315/3480/3725/23028/3845/5594/5595/5469/4318/4602/4609/8648/4846/5163/5164/5166/5170/5290/5295/5436/5467/5481/5590/5747/5885/5914/5915/5916/6464/8877/6714	65
REACTOME_AKT_PHOSPHORYLATES_TARGETS_IN_THE_CYTOSOL	REACTOME_AKT_PHOSPHORYLATES_TARGETS_IN_THE_CYTOSOL	11/1559	14/12465	2.87662988563354e-08	1.54351208750175e-07	7.73176964661852e-08	207/84335/208/572/842/1026/1027/2931/2932/4193/7249	11
REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_ASSOCIATION_WITH_CO_FACTORS	REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_ASSOCIATION_WITH_CO_FACTORS	11/1559	14/12465	2.87662988563354e-08	1.54351208750175e-07	7.73176964661852e-08	207/208/5457/5458/23368/10848/7157/7159/8626/7161/25946	11
REACTOME_C_TYPE_LECTIN_RECEPTORS_CLRS	REACTOME_C_TYPE_LECTIN_RECEPTORS_CLRS	42/1559	140/12465	2.97659147199229e-08	1.59199634211716e-07	7.97463725433587e-08	8915/84433/64170/841/997/64581/1387/8454/2033/2207/2534/3265/3551/8517/3553/3708/3845/4067/10892/6885/4582/4790/4792/5058/5062/5063/5170/5534/5580/5716/10197/29108/5894/5970/6233/6714/6850/7189/7311/7314/7316/9040	42
IL17 signaling pathway%WikiPathways_20190910%WP2112%Homo sapiens	IL17 signaling pathway%WikiPathways_20190910%WP2112%Homo sapiens	17/1559	32/12465	3.65228601358773e-08	1.94086224696425e-07	9.72217835600782e-08	207/1051/2932/3551/8517/3605/3717/6885/5594/5595/4790/5290/5970/6774/7187/10758/7189	17
Toll-like Receptor Signaling%WikiPathways_20190910%WP3858%Homo sapiens	Toll-like Receptor Signaling%WikiPathways_20190910%WP3858%Homo sapiens	17/1559	32/12465	3.65228601358773e-08	1.94086224696425e-07	9.72217835600782e-08	3551/9641/8517/3654/3661/3665/5594/4615/4790/5970/148022/353376/7097/7098/7099/7187/7189	17
REACTOME_SIGNALING_BY_SCF_KIT	REACTOME_SIGNALING_BY_SCF_KIT	20/1559	43/12465	4.27674164672057e-08	2.26544333874208e-07	1.13480718320583e-07	867/1111/2534/3265/3717/4254/3845/3932/4067/4318/5290/5295/5578/5777/6654/6714/6772/6774/6777/7409	20
KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY	KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY	26/1559	67/12465	4.31644472779259e-08	2.27919278938857e-07	1.14169456594983e-07	9370/207/208/3551/8517/8660/3717/3952/5599/5601/2475/4790/4792/10891/5562/5563/5588/5970/9021/6774/6794/7124/7132/7133/8717/7186	26
REACTOME_DAP12_SIGNALING	REACTOME_DAP12_SIGNALING	16/1559	29/12465	4.55258515932924e-08	2.38866651714173e-07	1.19653220876441e-07	695/2534/3265/3845/3932/5290/5291/5295/5335/6464/6654/6850/54209/7305/7410/10451	16
Selective expression of chemokine receptors during T-cell polarization%WikiPathways_20190910%WP4494%Homo sapiens	Selective expression of chemokine receptors during T-cell polarization%WikiPathways_20190910%WP4494%Homo sapiens	16/1559	29/12465	4.55258515932924e-08	2.38866651714173e-07	1.19653220876441e-07	6348/1234/1236/940/959/1437/2833/7852/3458/3592/3593/3558/3565/7040/7042/7043	16
Lung fibrosis%WikiPathways_20190910%WP3624%Homo sapiens	Lung fibrosis%WikiPathways_20190910%WP3624%Homo sapiens	25/1559	63/12465	4.64086868378592e-08	2.41541599529841e-07	1.20993157278296e-07	655/6347/6348/6352/1490/1051/1437/1906/26585/3082/3162/3479/3593/3596/3553/3565/3569/4204/4318/4780/6498/7015/7040/7076/7124	25
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_MECP2	REACTOME_TRANSCRIPTIONAL_REGULATION_BY_MECP2	25/1559	63/12465	4.64086868378592e-08	2.41541599529841e-07	1.20993157278296e-07	192670/9212/627/815/817/1385/1392/28514/2903/3065/3066/8841/28996/3064/3654/4204/4208/4851/5468/5728/5770/6446/25942/6657/6750	25
KEGG_TIGHT_JUNCTION	KEGG_TIGHT_JUNCTION	40/1559	132/12465	4.64727202955483e-08	2.41541599529841e-07	1.20993157278296e-07	87/88/89/81/207/208/998/1019/1366/1457/1459/1495/1499/2017/23136/2771/2773/3059/3265/3845/260425/51776/5515/5516/5518/5519/5521/5578/5579/5580/5581/5582/5583/5584/5588/5590/5728/387/6714/8531	40
Nanoparticle triggered regulated necrosis%WikiPathways_20190910%WP2513%Homo sapiens	Nanoparticle triggered regulated necrosis%WikiPathways_20190910%WP2513%Homo sapiens	10/1559	12/12465	4.74166575995359e-08	2.448590902892e-07	1.22654956661913e-07	841/8772/5599/142/8737/11035/148022/7124/7132/8717	10
REACTOME_TICAM1_DEPENDENT_ACTIVATION_OF_IRF3_IRF7	REACTOME_TICAM1_DEPENDENT_ACTIVATION_OF_IRF3_IRF7	10/1559	12/12465	4.74166575995359e-08	2.448590902892e-07	1.22654956661913e-07	9641/3661/3665/6233/148022/7098/7187/7311/7314/7316	10
Platelet-mediated interactions with vascular and circulating cells%WikiPathways_20190910%WP4462%Homo sapiens	Platelet-mediated interactions with vascular and circulating cells%WikiPathways_20190910%WP4462%Homo sapiens	12/1559	17/12465	4.75540573420521e-08	2.448590902892e-07	1.22654956661913e-07	6347/6352/958/959/3383/3553/5196/7040/7042/7043/7097/7099	12
KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION	KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION	30/1559	85/12465	5.14943201319764e-08	2.64326881668164e-07	1.32406773942087e-07	207/208/369/673/699/983/2771/2773/3326/3479/3480/3630/3845/4085/5594/1432/5595/5599/5601/5139/5290/5291/5293/5294/5295/5347/5894/6195/6196/6197	30
BMP Signaling Pathway in Eyelid Development%WikiPathways_20190910%WP3927%Homo sapiens	BMP Signaling Pathway in Eyelid Development%WikiPathways_20190910%WP3927%Homo sapiens	13/1559	20/12465	5.77675101232704e-08	2.95612752420933e-07	1.48078510354972e-07	652/1956/2255/2263/2296/2303/3625/3725/5595/5601/4851/6422/6469	13
LncRNA involvement in canonical Wnt signaling and colorectal cancer%WikiPathways_20190910%WP4258%Homo sapiens	LncRNA involvement in canonical Wnt signaling and colorectal cancer%WikiPathways_20190910%WP4258%Homo sapiens	34/1559	104/12465	6.02303072605246e-08	3.07267229039845e-07	1.53916477501389e-07	324/467/8312/894/57680/1457/1459/1499/22943/8061/7976/7855/8326/2932/3190/3725/83999/51176/4040/6885/4609/6422/6423/6424/6425/6934/7020/7471/7480/7481/89780/54361/7474/7476	34
Microglia Pathogen Phagocytosis Pathway%WikiPathways_20190910%WP3937%Homo sapiens	Microglia Pathogen Phagocytosis Pathway%WikiPathways_20190910%WP3937%Homo sapiens	19/1559	40/12465	6.09870432240746e-08	3.10173367072134e-07	1.55372221839829e-07	2207/3055/3684/3689/4067/653361/3071/5290/5291/5293/5294/5295/5777/6850/54209/7305/7409/7410/10451	19
Mammary gland development pathway - Involution (Stage 4 of 4)%WikiPathways_20190910%WP2815%Homo sapiens	Mammary gland development pathway - Involution (Stage 4 of 4)%WikiPathways_20190910%WP2815%Homo sapiens	9/1559	10/12465	6.51640344400293e-08	3.30403575234155e-07	1.65505949374483e-07	581/1116/1869/3572/4318/4609/9021/6774/7157	9
REACTOME_IRS_MEDIATED_SIGNALLING	REACTOME_IRS_MEDIATED_SIGNALLING	21/1559	48/12465	7.41312872979898e-08	3.74724616890449e-07	1.87707271110764e-07	208/2255/26281/2249/2253/2260/2263/2261/2322/2323/10818/3265/8660/3845/5170/5290/5291/5295/6654/117145/57761	21
KEGG_ALZHEIMERS_DISEASE	KEGG_ALZHEIMERS_DISEASE	46/1559	165/12465	7.9429524262883e-08	4.00286173944863e-07	2.00511581005966e-07	102/6868/317/322/51107/348/351/22926/487/23621/572/637/824/836/840/841/842/1020/8851/54205/9451/2081/8772/355/2597/2902/2903/2932/3553/3708/4035/5594/5595/4137/8883/23385/4719/4722/5533/5534/5663/5664/55851/6622/7124/7132	46
REACTOME_RAF_ACTIVATION	REACTOME_RAF_ACTIVATION	16/1559	30/12465	8.62375928875369e-08	4.3327857275011e-07	2.17038152434662e-07	369/673/815/817/3265/3717/3845/4296/5245/5515/5516/5518/5519/5894/6714/7529	16
Phytochemical activity on NRF2 transcriptional activation%WikiPathways_20190910%WP3%Homo sapiens	Phytochemical activity on NRF2 transcriptional activation%WikiPathways_20190910%WP3%Homo sapiens	11/1559	15/12465	9.56135968178189e-08	4.7893457257989e-07	2.39908182188771e-07	7965/1051/2729/2730/3162/5599/4780/1728/5290/5578/23657	11
REACTOME_SIGNALING_BY_EGFR	REACTOME_SIGNALING_BY_EGFR	21/1559	49/12465	1.14526188247583e-07	5.71941024441245e-07	2.86497027670714e-07	102/6868/8874/685/867/998/1956/3265/3845/5290/5295/5335/6233/30011/6464/6654/10253/6714/7311/7314/7316	21
REACTOME_DISEASES_OF_IMMUNE_SYSTEM	REACTOME_DISEASES_OF_IMMUNE_SYSTEM	14/1559	24/12465	1.2509449711326e-07	6.19124406608312e-07	3.10132154665709e-07	695/929/3551/8517/23643/4615/4790/4792/5970/148022/7097/7098/7099/7187	14
REACTOME_GROWTH_HORMONE_RECEPTOR_SIGNALING	REACTOME_GROWTH_HORMONE_RECEPTOR_SIGNALING	14/1559	24/12465	1.2509449711326e-07	6.19124406608312e-07	3.10132154665709e-07	6868/8660/3717/4067/5594/5595/5618/5770/5777/8835/9021/6772/6774/6777	14
REACTOME_SIGNALING_BY_EGFR_IN_CANCER	REACTOME_SIGNALING_BY_EGFR_IN_CANCER	14/1559	24/12465	1.2509449711326e-07	6.19124406608312e-07	3.10132154665709e-07	685/867/1956/3265/3845/5290/5295/5335/6233/6464/6654/7311/7314/7316	14
REACTOME_GASTRIN_CREB_SIGNALLING_PATHWAY_VIA_PKC_AND_MAPK	REACTOME_GASTRIN_CREB_SIGNALLING_PATHWAY_VIA_PKC_AND_MAPK	12/1559	18/12465	1.26362030145454e-07	6.2353644637251e-07	3.12342236167805e-07	1385/1956/3265/3845/5594/5595/5598/5578/6195/6196/6197/6654	12
Mesodermal Commitment Pathway%WikiPathways_20190910%WP2857%Homo sapiens	Mesodermal Commitment Pathway%WikiPathways_20190910%WP2857%Homo sapiens	44/1559	157/12465	1.28372555923114e-07	6.31577738043096e-07	3.1637028462701e-07	90/8312/652/655/659/708/23181/22943/28514/2253/2260/3169/2296/2303/7855/2625/2627/9573/8091/3064/3624/3717/9314/9113/51176/10637/7044/4780/4838/9241/8554/5515/5915/5916/4088/4091/6615/6657/6899/6926/27324/10451/89780/10413	44
Regulatory circuits of the STAT3 signaling pathway%WikiPathways_20190910%WP4538%Homo sapiens	Regulatory circuits of the STAT3 signaling pathway%WikiPathways_20190910%WP4538%Homo sapiens	28/1559	79/12465	1.28834195700562e-07	6.31973658199799e-07	3.16568609180142e-07	186/84335/1271/1387/64798/1956/2149/53832/3559/3560/3570/3572/3575/3717/3718/5594/1432/5595/5598/5599/5601/2475/5159/5579/5788/9021/6714/6774	28
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_THE_AP_2_TFAP2_FAMILY_OF_TRANSCRIPTION_FACTORS	REACTOME_TRANSCRIPTIONAL_REGULATION_BY_THE_AP_2_TFAP2_FAMILY_OF_TRANSCRIPTION_FACTORS	18/1559	38/12465	1.43642223662074e-07	7.02533353485895e-07	3.51913412418495e-07	348/1026/1082/4435/10370/1387/1956/2033/2099/3329/4605/4609/4869/7020/7021/83741/7422/51741	18
REACTOME_DEACTIVATION_OF_THE_BETA_CATENIN_TRANSACTIVATING_COMPLEX	REACTOME_DEACTIVATION_OF_THE_BETA_CATENIN_TRANSACTIVATING_COMPLEX	19/1559	42/12465	1.61903211081722e-07	7.87662530352499e-07	3.94556368769044e-07	207/208/324/57680/1499/3065/51176/6233/6657/6659/83595/6662/6934/7088/7311/7314/7316/331/7534	19
REACTOME_SIGNALING_BY_RAS_MUTANTS	REACTOME_SIGNALING_BY_RAS_MUTANTS	23/1559	58/12465	1.61998144059229e-07	7.87662530352499e-07	3.94556368769044e-07	369/408/409/673/815/817/153090/2243/2244/2266/3265/3717/3845/4296/5594/5595/4763/5245/5894/5921/6714/8831/7529	23
REACTOME_INTERLEUKIN_10_SIGNALING	REACTOME_INTERLEUKIN_10_SIGNALING	20/1559	46/12465	1.71902881846278e-07	8.33377128950671e-07	4.17455751851996e-07	6363/6347/6348/6352/1234/1437/3627/3383/3586/3592/3593/3552/3553/3569/5743/6774/7076/7124/7132/7133	20
Structural Pathway of Interleukin 1 (IL-1)%WikiPathways_20190910%WP2637%Homo sapiens	Structural Pathway of Interleukin 1 (IL-1)%WikiPathways_20190910%WP2637%Homo sapiens	21/1559	50/12465	1.74324920956088e-07	8.42655157274616e-07	4.22103307148544e-07	1386/3551/3552/3654/3665/6416/5608/5609/6885/5594/1432/5595/5599/5601/2872/4609/4615/4790/4792/5970/7189	21
 Control of immune tolerance by vasoactive intestinal peptide%WikiPathways_20190910%WP4484%Homo sapiens	 Control of immune tolerance by vasoactive intestinal peptide%WikiPathways_20190910%WP4484%Homo sapiens	10/1559	13/12465	1.82287594977046e-07	8.76037195570847e-07	4.38825057015681e-07	940/1493/355/3458/3586/3592/3558/3565/7040/7432	10
REACTOME_CHK1_CHK2_CDS1_MEDIATED_INACTIVATION_OF_CYCLIN_B:CDK1_COMPLEX	REACTOME_CHK1_CHK2_CDS1_MEDIATED_INACTIVATION_OF_CYCLIN_B:CDK1_COMPLEX	10/1559	13/12465	1.82287594977046e-07	8.76037195570847e-07	4.38825057015681e-07	983/1111/11200/2810/7529/7531/7532/7533/10971/7534	10
Cytosolic DNA-sensing pathway%WikiPathways_20190910%WP4655%Homo sapiens	Cytosolic DNA-sensing pathway%WikiPathways_20190910%WP4655%Homo sapiens	27/1559	76/12465	2.03795972355394e-07	9.73903753936647e-07	4.87848429849542e-07	103/9447/9474/834/843/841/6352/3627/1540/8772/3440/3456/3551/9641/8517/3553/90865/3569/3661/3665/4790/4792/29108/5970/8737/11035/8717	27
REACTOME_CREB1_PHOSPHORYLATION_THROUGH_NMDA_RECEPTOR_MEDIATED_ACTIVATION_OF_RAS_SIGNALING	REACTOME_CREB1_PHOSPHORYLATION_THROUGH_NMDA_RECEPTOR_MEDIATED_ACTIVATION_OF_RAS_SIGNALING	15/1559	28/12465	2.03826660202664e-07	9.73903753936647e-07	4.87848429849542e-07	88/815/817/1385/2902/3265/3845/5594/5595/4747/5170/5924/6195/6196/6197	15
REACTOME_ESR_MEDIATED_SIGNALING	REACTOME_ESR_MEDIATED_SIGNALING	55/1559	219/12465	2.13950993927196e-07	1.01790586983721e-06	5.0988999511241e-07	192670/207/208/1386/8312/596/685/857/1027/4435/1385/1387/1509/6387/1655/9166/1956/2033/2066/2099/3169/2309/2625/2771/2773/2782/2792/57678/3065/3265/3326/3315/3480/3725/23028/3845/5594/5595/5469/4318/4602/4609/8648/4846/5170/5290/5295/5436/5481/5590/5747/5885/6464/8877/6714	55
REACTOME_CYTOSOLIC_SENSORS_OF_PATHOGEN_ASSOCIATED_DNA	REACTOME_CYTOSOLIC_SENSORS_OF_PATHOGEN_ASSOCIATED_DNA	24/1559	63/12465	2.14263660176831e-07	1.01790586983721e-06	5.0988999511241e-07	1387/1499/51428/2033/3428/3551/8517/3661/3665/4361/4615/4790/4792/5591/5970/8737/11035/6233/148022/7098/22954/7311/7314/7316	24
miRNA regulation of prostate cancer signaling pathways%WikiPathways_20190910%WP3981%Homo sapiens	miRNA regulation of prostate cancer signaling pathways%WikiPathways_20190910%WP3981%Homo sapiens	23/1559	59/12465	2.34310906300867e-07	1.10996423613382e-06	5.5600392502672e-07	367/572/596/842/1026/1027/90993/1387/1499/2308/2932/8517/3845/5594/4193/2475/4790/4792/5159/5290/5894/6654/7157	23
REACTOME_ONCOGENIC_MAPK_SIGNALING	REACTOME_ONCOGENIC_MAPK_SIGNALING	28/1559	81/12465	2.35607171930415e-07	1.11292504575678e-06	5.57487055489872e-07	369/408/409/10533/10018/673/815/817/153090/2243/2244/2266/8087/3265/3717/3845/4000/4296/5594/5595/4763/5245/5894/5921/6714/8831/8805/7529	28
Interferon type I signaling pathways%WikiPathways_20190910%WP585%Homo sapiens	Interferon type I signaling pathways%WikiPathways_20190910%WP585%Homo sapiens	22/1559	55/12465	2.50839327501726e-07	1.17821208797385e-06	5.90190678313354e-07	867/1385/1399/2534/8660/3932/5608/1432/2475/27250/8554/5293/5295/5777/5788/10399/6194/6198/9021/6772/6774/7409	22
IL1 and megakaryocytes in obesity%WikiPathways_20190910%WP2865%Homo sapiens	IL1 and megakaryocytes in obesity%WikiPathways_20190910%WP2865%Homo sapiens	14/1559	25/12465	2.51560361364742e-07	1.17821208797385e-06	5.90190678313354e-07	6347/2149/3383/3458/3553/3654/4318/4615/4790/114548/5290/6280/7076/7097	14
Physiological and Pathological Hypertrophy  of the Heart%WikiPathways_20190910%WP1528%Homo sapiens	Physiological and Pathological Hypertrophy  of the Heart%WikiPathways_20190910%WP1528%Homo sapiens	14/1559	25/12465	2.51560361364742e-07	1.17821208797385e-06	5.90190678313354e-07	183/817/1906/2626/3572/3725/5594/1432/5599/4776/5579/5581/387/6774	14
Development and heterogeneity of the ILC family%WikiPathways_20190910%WP3893%Homo sapiens	Development and heterogeneity of the ILC family%WikiPathways_20190910%WP3893%Homo sapiens	16/1559	32/12465	2.78592385527226e-07	1.29748925619141e-06	6.49939066176764e-07	196/64919/2625/3458/3592/3593/3596/3605/3553/90865/3565/3569/3574/7124/85480/7704	16
REACTOME_NUCLEAR_SIGNALING_BY_ERBB4	REACTOME_NUCLEAR_SIGNALING_BY_ERBB4	16/1559	32/12465	2.78592385527226e-07	1.29748925619141e-06	6.49939066176764e-07	6868/51107/83464/348/685/6387/2066/2099/23385/5663/5664/55851/6285/6714/51741/10413	16
Hematopoietic Stem Cell Gene Regulation by GABP alpha/beta Complex%WikiPathways_20190910%WP3657%Homo sapiens	Hematopoietic Stem Cell Gene Regulation by GABP alpha/beta Complex%WikiPathways_20190910%WP3657%Homo sapiens	13/1559	22/12465	2.90489244555574e-07	1.34159099574691e-06	6.72030534978297e-07	472/596/598/1387/1786/1788/2033/2120/2322/2309/3002/4170/5728	13
REACTOME_NEURODEGENERATIVE_DISEASES	REACTOME_NEURODEGENERATIVE_DISEASES	13/1559	22/12465	2.90489244555574e-07	1.34159099574691e-06	6.72030534978297e-07	351/10018/824/831/1020/8851/356/2309/3725/4000/7001/6648/7531	13
Transcription factor regulation in adipogenesis%WikiPathways_20190910%WP3599%Homo sapiens	Transcription factor regulation in adipogenesis%WikiPathways_20190910%WP3599%Homo sapiens	13/1559	22/12465	2.90489244555574e-07	1.34159099574691e-06	6.72030534978297e-07	9370/1051/1385/2308/3569/8660/3952/5599/2908/5468/10891/7124/7291	13
miRNAs involvement in the immune response in sepsis%WikiPathways_20190910%WP4329%Homo sapiens	miRNAs involvement in the immune response in sepsis%WikiPathways_20190910%WP4329%Homo sapiens	24/1559	64/12465	3.0251136193177e-07	1.38937351269495e-06	6.95965780913156e-07	6348/3002/3383/3551/8517/3586/3552/3569/3654/3659/3663/3665/3934/6885/1432/5599/4615/4790/4792/5970/7099/7124/7187/7189	24
REACTOME_SEMAPHORIN_INTERACTIONS	REACTOME_SEMAPHORIN_INTERACTIONS	24/1559	64/12465	3.0251136193177e-07	1.38937351269495e-06	6.95965780913156e-07	9826/23365/1020/8851/1072/2534/2932/3326/3672/3688/8829/5058/5062/5063/5788/387/388/6093/10371/10507/9037/57556/54209/7305	24
REACTOME_CELLULAR_RESPONSE_TO_HEAT_STRESS	REACTOME_CELLULAR_RESPONSE_TO_HEAT_STRESS	32/1559	101/12465	3.29655376023116e-07	1.50985804819427e-06	7.5631896389136e-07	84335/472/573/9531/9530/9529/815/817/57805/1387/1410/162989/10049/2033/2765/2932/3297/3326/3303/3304/3309/3313/3315/5594/5595/2475/23636/23411/27242/7314/7415/7531	32
REACTOME_NEGATIVE_REGULATION_OF_MAPK_PATHWAY	REACTOME_NEGATIVE_REGULATION_OF_MAPK_PATHWAY	18/1559	40/12465	3.78626964734994e-07	1.72937605380336e-06	8.66280049806902e-07	369/673/1843/1848/3265/3845/5594/5595/5515/5516/5518/5519/5894/6233/7311/7314/7316/7529	18
Selenium Micronutrient Network%WikiPathways_20190910%WP15%Homo sapiens	Selenium Micronutrient Network%WikiPathways_20190910%WP15%Homo sapiens	30/1559	92/12465	3.80069615467396e-07	1.73119621550808e-06	8.67191806257302e-07	213/247/847/6347/1491/1735/2243/2244/2266/2876/3383/3458/3553/3569/3630/4353/4790/7001/10935/25824/5743/5970/55312/58515/55829/5054/6647/6648/7124/7498	30
DNA IR-damage and cellular response via ATR%WikiPathways_20190910%WP4016%Homo sapiens	DNA IR-damage and cellular response via ATR%WikiPathways_20190910%WP4016%Homo sapiens	28/1559	83/12465	4.19980351349049e-07	1.90774636311431e-06	9.55629407972312e-07	472/580/604/672/675/983/1111/11200/1869/9521/8517/4171/4193/4292/4361/4436/4683/79728/142/5347/5371/5423/5591/5883/7157/7323/7486/7507	28
Nuclear Receptors Meta-Pathway%WikiPathways_20190910%WP2882%Homo sapiens	Nuclear Receptors Meta-Pathway%WikiPathways_20190910%WP2882%Homo sapiens	72/1559	322/12465	4.48688206123875e-07	2.03258209222236e-06	1.01816219336134e-06	57007/196/11214/347902/51129/27063/581/329/330/6347/983/1019/1027/80315/8454/1545/1956/1958/2033/1969/2099/2168/121512/2308/2539/4616/2729/2730/57678/2950/3082/3162/3326/3303/3458/3592/3593/3553/3558/8660/3725/4609/8648/4780/1728/9971/2908/5166/10769/5467/10891/5743/5524/5055/5272/57181/115584/160728/23657/6591/8878/6714/5552/6774/7040/7042/7048/7124/7128/84951/1831/7421	72
White fat cell differentiation%WikiPathways_20190910%WP4149%Homo sapiens	White fat cell differentiation%WikiPathways_20190910%WP4149%Homo sapiens	16/1559	33/12465	4.7814762090267e-07	2.16013284865566e-06	1.08205499180326e-06	1051/1385/1495/1649/2308/2624/2625/3630/3661/9314/2122/2908/5468/5914/6777/7480	16
Wnt/beta-catenin Signaling Pathway in Leukemia%WikiPathways_20190910%WP3658%Homo sapiens	Wnt/beta-catenin Signaling Pathway in Leukemia%WikiPathways_20190910%WP3658%Homo sapiens	14/1559	26/12465	4.82308886120217e-07	2.17301123148728e-06	1.0885060387553e-06	207/324/1499/22943/2322/2932/51176/4040/4609/5371/5467/5914/7471/7704	14
REACTOME_ERYTHROPOIETIN_ACTIVATES_RAS	REACTOME_ERYTHROPOIETIN_ACTIVATES_RAS	10/1559	14/12465	5.66090835278825e-07	2.54357345499266e-06	1.27412828137211e-06	1399/2056/3265/8660/3717/3845/4067/6464/6654/7409	10
REACTOME_ACTIVATED_TAK1_MEDIATES_P38_MAPK_ACTIVATION	REACTOME_ACTIVATED_TAK1_MEDIATES_P38_MAPK_ACTIVATION	13/1559	23/12465	5.91539624018164e-07	2.64603723894059e-06	1.32545449909474e-06	8517/3654/5608/6885/1432/10392/64127/8767/6233/7189/7311/7314/7316	13
REACTOME_CONSTITUTIVE_SIGNALING_BY_ABERRANT_PI3K_IN_CANCER	REACTOME_CONSTITUTIVE_SIGNALING_BY_ABERRANT_PI3K_IN_CANCER	26/1559	75/12465	5.92086740438456e-07	2.64603723894059e-06	1.32545449909474e-06	685/940/1956/2065/2066/2099/2255/26281/2249/2253/2260/2263/2261/10818/2534/3082/8660/4254/3932/5159/5290/5291/5293/5295/6714/7409	26
REACTOME_SIGNALING_BY_MODERATE_KINASE_ACTIVITY_BRAF_MUTANTS	REACTOME_SIGNALING_BY_MODERATE_KINASE_ACTIVITY_BRAF_MUTANTS	19/1559	45/12465	6.09010180280329e-07	2.71435182501286e-06	1.35967468093146e-06	369/408/409/673/815/817/2243/2244/2266/3265/3717/3845/4296/5594/5595/5245/5894/6714/7529	19
Dopaminergic Neurogenesis%WikiPathways_20190910%WP2855%Homo sapiens	Dopaminergic Neurogenesis%WikiPathways_20190910%WP2855%Homo sapiens	15/1559	30/12465	6.60631745966439e-07	2.93653467778111e-06	1.47097064362218e-06	429/2019/2020/2253/2736/4487/4760/4929/5309/5979/6469/6657/6774/7040/7471	15
REACTOME_SIGNALING_BY_NTRK3_TRKC	REACTOME_SIGNALING_BY_NTRK3_TRKC	11/1559	17/12465	6.81276050531169e-07	3.01214851141514e-06	1.50884716875535e-06	581/3265/3845/4908/4916/5290/5295/5335/6464/6654/6714	11
REACTOME_TNF_RECEPTOR_SUPERFAMILY_TNFSF_MEMBERS_MEDIATING_NON_CANONICAL_NF_KB_PATHWAY	REACTOME_TNF_RECEPTOR_SUPERFAMILY_TNFSF_MEMBERS_MEDIATING_NON_CANONICAL_NF_KB_PATHWAY	11/1559	17/12465	6.81276050531169e-07	3.01214851141514e-06	1.50884716875535e-06	329/330/958/959/4049/4055/51330/8742/8740/7186/7187	11
REACTOME_MACROAUTOPHAGY	REACTOME_MACROAUTOPHAGY	29/1559	90/12465	7.84181461768109e-07	3.45790655215831e-06	1.73213654349115e-06	55626/64422/84971/9474/10533/8678/51652/1457/1459/8655/11337/10542/9927/2475/65018/5562/5563/5071/9821/6233/10670/8878/6714/56993/7249/7311/7314/7316/7416	29
