pathway	entrezgene	hgnc_symbol
REACTOME REGULATION OF TP53 ACTIVITY THROUGH PHOSPHORYLATION	6119	RPA3
REACTOME REGULATION OF TP53 ACTIVITY THROUGH PHOSPHORYLATION	51422	PRKAG2
REACTOME REGULATION OF TP53 ACTIVITY THROUGH PHOSPHORYLATION	5985	RFC5
REACTOME REGULATION OF TP53 ACTIVITY THROUGH PHOSPHORYLATION	5564	PRKAB1
REACTOME REGULATION OF TP53 ACTIVITY THROUGH PHOSPHORYLATION	1432	MAPK14
REACTOME REGULATION OF TP53 ACTIVITY THROUGH PHOSPHORYLATION	6908	TBP
REACTOME REGULATION OF TP53 ACTIVITY THROUGH PHOSPHORYLATION	5810	RAD1
REACTOME REGULATION OF TP53 ACTIVITY THROUGH PHOSPHORYLATION	10111	RAD50
REACTOME REGULATION OF TP53 ACTIVITY THROUGH PHOSPHORYLATION	53632	PRKAG3
REACTOME REGULATION OF TP53 ACTIVITY THROUGH PHOSPHORYLATION	6118	RPA2
REACTOME REGULATION OF TP53 ACTIVITY THROUGH PHOSPHORYLATION	6794	STK11
REACTOME REGULATION OF TP53 ACTIVITY THROUGH PHOSPHORYLATION	6883	TAF12
REACTOME REGULATION OF TP53 ACTIVITY THROUGH PHOSPHORYLATION	138474	TAF1L
REACTOME REGULATION OF TP53 ACTIVITY THROUGH PHOSPHORYLATION	1017	CDK2
REACTOME REGULATION OF TP53 ACTIVITY THROUGH PHOSPHORYLATION	8445	DYRK2
REACTOME REGULATION OF TP53 ACTIVITY THROUGH PHOSPHORYLATION	5300	PIN1
REACTOME REGULATION OF TP53 ACTIVITY THROUGH PHOSPHORYLATION	6874	TAF4
REACTOME REGULATION OF TP53 ACTIVITY THROUGH PHOSPHORYLATION	5565	PRKAB2
REACTOME REGULATION OF TP53 ACTIVITY THROUGH PHOSPHORYLATION	5562	PRKAA1
REACTOME REGULATION OF TP53 ACTIVITY THROUGH PHOSPHORYLATION	6117	RPA1
REACTOME REGULATION OF TP53 ACTIVITY THROUGH PHOSPHORYLATION	8900	CCNA1
REACTOME REGULATION OF TP53 ACTIVITY THROUGH PHOSPHORYLATION	5983	RFC3
REACTOME REGULATION OF TP53 ACTIVITY THROUGH PHOSPHORYLATION	4193	MDM2
REACTOME REGULATION OF TP53 ACTIVITY THROUGH PHOSPHORYLATION	3364	HUS1
REACTOME REGULATION OF TP53 ACTIVITY THROUGH PHOSPHORYLATION	83990	BRIP1
REACTOME REGULATION OF TP53 ACTIVITY THROUGH PHOSPHORYLATION	1763	DNA2
REACTOME REGULATION OF TP53 ACTIVITY THROUGH PHOSPHORYLATION	580	BARD1
REACTOME REGULATION OF TP53 ACTIVITY THROUGH PHOSPHORYLATION	6875	TAF4B
REACTOME REGULATION OF TP53 ACTIVITY THROUGH PHOSPHORYLATION	7157	TP53
REACTOME REGULATION OF TP53 ACTIVITY THROUGH PHOSPHORYLATION	6233	RPS27A
REACTOME REGULATION OF TP53 ACTIVITY THROUGH PHOSPHORYLATION	890	CCNA2
REACTOME REGULATION OF TP53 ACTIVITY THROUGH PHOSPHORYLATION	6872	TAF1
REACTOME REGULATION OF TP53 ACTIVITY THROUGH PHOSPHORYLATION	6877	TAF5
REACTOME REGULATION OF TP53 ACTIVITY THROUGH PHOSPHORYLATION	6749	SSRP1
REACTOME REGULATION OF TP53 ACTIVITY THROUGH PHOSPHORYLATION	472	ATM
REACTOME REGULATION OF TP53 ACTIVITY THROUGH PHOSPHORYLATION	1111	CHEK1
REACTOME REGULATION OF TP53 ACTIVITY THROUGH PHOSPHORYLATION	7316	UBC
REACTOME REGULATION OF TP53 ACTIVITY THROUGH PHOSPHORYLATION	144715	RAD9B
REACTOME REGULATION OF TP53 ACTIVITY THROUGH PHOSPHORYLATION	5884	RAD17
REACTOME REGULATION OF TP53 ACTIVITY THROUGH PHOSPHORYLATION	5563	PRKAA2
REACTOME REGULATION OF TP53 ACTIVITY THROUGH PHOSPHORYLATION	204851	HIPK1
REACTOME REGULATION OF TP53 ACTIVITY THROUGH PHOSPHORYLATION	11073	TOPBP1
REACTOME REGULATION OF TP53 ACTIVITY THROUGH PHOSPHORYLATION	5984	RFC4
REACTOME REGULATION OF TP53 ACTIVITY THROUGH PHOSPHORYLATION	84126	ATRIP
REACTOME REGULATION OF TP53 ACTIVITY THROUGH PHOSPHORYLATION	1020	CDK5
REACTOME REGULATION OF TP53 ACTIVITY THROUGH PHOSPHORYLATION	94241	TP53INP1
REACTOME REGULATION OF TP53 ACTIVITY THROUGH PHOSPHORYLATION	7486	WRN
REACTOME REGULATION OF TP53 ACTIVITY THROUGH PHOSPHORYLATION	83860	TAF3
REACTOME REGULATION OF TP53 ACTIVITY THROUGH PHOSPHORYLATION	6881	TAF10
REACTOME REGULATION OF TP53 ACTIVITY THROUGH PHOSPHORYLATION	7314	UBB
REACTOME REGULATION OF TP53 ACTIVITY THROUGH PHOSPHORYLATION	83695	RHNO1
REACTOME REGULATION OF TP53 ACTIVITY THROUGH PHOSPHORYLATION	112858	TP53RK
REACTOME REGULATION OF TP53 ACTIVITY THROUGH PHOSPHORYLATION	5883	RAD9A
REACTOME REGULATION OF TP53 ACTIVITY THROUGH PHOSPHORYLATION	10524	KAT5
REACTOME REGULATION OF TP53 ACTIVITY THROUGH PHOSPHORYLATION	1263	PLK3
REACTOME REGULATION OF TP53 ACTIVITY THROUGH PHOSPHORYLATION	9156	EXO1
REACTOME REGULATION OF TP53 ACTIVITY THROUGH PHOSPHORYLATION	545	ATR
REACTOME REGULATION OF TP53 ACTIVITY THROUGH PHOSPHORYLATION	116028	RMI2
REACTOME REGULATION OF TP53 ACTIVITY THROUGH PHOSPHORYLATION	8851	CDK5R1
REACTOME REGULATION OF TP53 ACTIVITY THROUGH PHOSPHORYLATION	7156	TOP3A
REACTOME REGULATION OF TP53 ACTIVITY THROUGH PHOSPHORYLATION	6879	TAF7
REACTOME REGULATION OF TP53 ACTIVITY THROUGH PHOSPHORYLATION	80010	RMI1
REACTOME REGULATION OF TP53 ACTIVITY THROUGH PHOSPHORYLATION	9212	AURKB
REACTOME REGULATION OF TP53 ACTIVITY THROUGH PHOSPHORYLATION	5571	PRKAG1
REACTOME REGULATION OF TP53 ACTIVITY THROUGH PHOSPHORYLATION	11200	CHEK2
REACTOME REGULATION OF TP53 ACTIVITY THROUGH PHOSPHORYLATION	5600	MAPK11
REACTOME REGULATION OF TP53 ACTIVITY THROUGH PHOSPHORYLATION	51616	TAF9B
REACTOME REGULATION OF TP53 ACTIVITY THROUGH PHOSPHORYLATION	26155	NOC2L
REACTOME REGULATION OF TP53 ACTIVITY THROUGH PHOSPHORYLATION	641	BLM
REACTOME REGULATION OF TP53 ACTIVITY THROUGH PHOSPHORYLATION	6884	TAF13
REACTOME REGULATION OF TP53 ACTIVITY THROUGH PHOSPHORYLATION	4194	MDM4
REACTOME REGULATION OF TP53 ACTIVITY THROUGH PHOSPHORYLATION	1460	CSNK2B
REACTOME REGULATION OF TP53 ACTIVITY THROUGH PHOSPHORYLATION	7311	UBA52
REACTOME REGULATION OF TP53 ACTIVITY THROUGH PHOSPHORYLATION	8148	TAF15
REACTOME REGULATION OF TP53 ACTIVITY THROUGH PHOSPHORYLATION	6880	TAF9
REACTOME RNA POLYMERASE I PROMOTER ESCAPE	4331	MNAT1
REACTOME RNA POLYMERASE I PROMOTER ESCAPE	30834	ZNRD1
REACTOME RNA POLYMERASE I PROMOTER ESCAPE	25885	POLR1A
REACTOME RNA POLYMERASE I PROMOTER ESCAPE	54700	RRN3
REACTOME RNA POLYMERASE I PROMOTER ESCAPE	5434	POLR2E
REACTOME RNA POLYMERASE I PROMOTER ESCAPE	5435	POLR2F
REACTOME RNA POLYMERASE I PROMOTER ESCAPE	9013	TAF1C
REACTOME RNA POLYMERASE I PROMOTER ESCAPE	2068	ERCC2
REACTOME RNA POLYMERASE I PROMOTER ESCAPE	221830	TWISTNB
REACTOME RNA POLYMERASE I PROMOTER ESCAPE	94239	H2AZ2
REACTOME RNA POLYMERASE I PROMOTER ESCAPE	7343	UBTF
REACTOME RNA POLYMERASE I PROMOTER ESCAPE	2965	GTF2H1
REACTOME RNA POLYMERASE I PROMOTER ESCAPE	2967	GTF2H3
REACTOME RNA POLYMERASE I PROMOTER ESCAPE	6908	TBP
REACTOME RNA POLYMERASE I PROMOTER ESCAPE	9014	TAF1B
REACTOME RNA POLYMERASE I PROMOTER ESCAPE	10849	CD3EAP
REACTOME RNA POLYMERASE I PROMOTER ESCAPE	11335	CBX3
REACTOME RNA POLYMERASE I PROMOTER ESCAPE	8970	H2BC11
REACTOME RNA POLYMERASE I PROMOTER ESCAPE	84172	POLR1B
REACTOME RNA POLYMERASE I PROMOTER ESCAPE	3021	H3-3B
REACTOME RNA POLYMERASE I PROMOTER ESCAPE	1022	CDK7
REACTOME RNA POLYMERASE I PROMOTER ESCAPE	902	CCNH
REACTOME RNA POLYMERASE I PROMOTER ESCAPE	64425	POLR1E
REACTOME RNA POLYMERASE I PROMOTER ESCAPE	9015	TAF1A
REACTOME RNA POLYMERASE I PROMOTER ESCAPE	2966	GTF2H2
REACTOME RNA POLYMERASE I PROMOTER ESCAPE	255626	H2BC1
REACTOME RNA POLYMERASE I PROMOTER ESCAPE	5440	POLR2K
REACTOME RNA POLYMERASE I PROMOTER ESCAPE	3017	H2BC5
REACTOME RNA POLYMERASE I PROMOTER ESCAPE	8365	H4C8
REACTOME RNA POLYMERASE I PROMOTER ESCAPE	3020	H3-3A
REACTOME RNA POLYMERASE I PROMOTER ESCAPE	2071	ERCC3
REACTOME RNA POLYMERASE I PROMOTER ESCAPE	5437	POLR2H
REACTOME RNA POLYMERASE I PROMOTER ESCAPE	3015	H2AZ1
REACTOME RNA POLYMERASE I PROMOTER ESCAPE	79101	TAF1D
REACTOME RNA POLYMERASE I PROMOTER ESCAPE	9533	POLR1C
REACTOME RNA POLYMERASE I PROMOTER ESCAPE	5441	POLR2L
REACTOME RNA POLYMERASE I PROMOTER ESCAPE	8334	H2AC6
REACTOME RNA POLYMERASE I PROMOTER ESCAPE	8347	H2BC4
REACTOME RNA POLYMERASE I PROMOTER ESCAPE	653604	H3C13
REACTOME RNA POLYMERASE I PROMOTER ESCAPE	8338	H2AC20
REACTOME RNA POLYMERASE I PROMOTER ESCAPE	8349	H2BC21
REACTOME RNA POLYMERASE I PROMOTER ESCAPE	8340	H2BC13
REACTOME RNA POLYMERASE I PROMOTER ESCAPE	51082	POLR1D
REACTOME RNA POLYMERASE I PROMOTER ESCAPE	3014	H2AX
REACTOME RNA POLYMERASE I PROMOTER ESCAPE	3013	H2AC7
REACTOME RNA POLYMERASE I PROMOTER ESCAPE	128312	H2BU1
REACTOME RNA POLYMERASE I PROMOTER ESCAPE	8364	H4C3
REACTOME RNA POLYMERASE I PROMOTER ESCAPE	8356	H3C12
REACTOME RNA POLYMERASE I PROMOTER ESCAPE	8363	H4C11
REACTOME RNA POLYMERASE I PROMOTER ESCAPE	8351	H3C4
REACTOME RNA POLYMERASE I PROMOTER ESCAPE	121504	H4-16
REACTOME RNA POLYMERASE I PROMOTER ESCAPE	85236	H2BC12
REACTOME RNA POLYMERASE I PROMOTER ESCAPE	126961	H3C14
REACTOME RNA POLYMERASE I PROMOTER ESCAPE	8337	H2AC18
REACTOME RNA POLYMERASE I PROMOTER ESCAPE	333932	H3C15
REACTOME RNA POLYMERASE I PROMOTER ESCAPE	2968	GTF2H4
REACTOME RNA POLYMERASE I PROMOTER ESCAPE	8341	H2BC15
REACTOME RNA POLYMERASE I PROMOTER ESCAPE	54145	H2BS1
REACTOME RNA POLYMERASE I PROMOTER ESCAPE	55766	H2AJ
REACTOME RNA POLYMERASE I PROMOTER ESCAPE	554313	H4C15
REACTOME RNA POLYMERASE I PROMOTER ESCAPE	8370	H4C14
REACTOME RNA POLYMERASE I PROMOTER ESCAPE	404672	GTF2H5
REACTOME RNA POLYMERASE I PROMOTER ESCAPE	723790	H2AC19
REACTOME RNA POLYMERASE I PROMOTER ESCAPE	8362	H4C12
REACTOME RNA POLYMERASE I PROMOTER ESCAPE	8342	H2BC14
REACTOME RNA POLYMERASE I PROMOTER ESCAPE	8339	H2BC8
REACTOME RNA POLYMERASE I PROMOTER ESCAPE	8355	H3C8
REACTOME RNA POLYMERASE I PROMOTER ESCAPE	474382	H2AB1
REACTOME RNA POLYMERASE I PROMOTER ESCAPE	8344	H2BC6
REACTOME RNA POLYMERASE I PROMOTER ESCAPE	8361	H4C6
REACTOME RNA POLYMERASE I PROMOTER ESCAPE	8348	H2BC17
REACTOME RNA POLYMERASE I PROMOTER ESCAPE	8353	H3C6
REACTOME RNA POLYMERASE I PROMOTER ESCAPE	8368	H4C13
REACTOME RNA POLYMERASE I PROMOTER ESCAPE	8354	H3C11
REACTOME RNA POLYMERASE I PROMOTER ESCAPE	8345	H2BC9
REACTOME RNA POLYMERASE I PROMOTER ESCAPE	8350	H3C1
REACTOME RNA POLYMERASE I PROMOTER ESCAPE	8294	H4C9
REACTOME RNA POLYMERASE I PROMOTER ESCAPE	8331	H2AC14
REACTOME RNA POLYMERASE I PROMOTER ESCAPE	3018	H2BC3
REACTOME RNA POLYMERASE I PROMOTER ESCAPE	8367	H4C5
REACTOME RNA POLYMERASE I PROMOTER ESCAPE	3012	H2AC8
REACTOME RNA POLYMERASE I PROMOTER ESCAPE	8360	H4C4
REACTOME RNA POLYMERASE I PROMOTER ESCAPE	8343	H2BC7
REACTOME RNA POLYMERASE I PROMOTER ESCAPE	8968	H3C7
REACTOME RNA POLYMERASE I PROMOTER ESCAPE	8335	H2AC4
REACTOME RNA POLYMERASE I PROMOTER ESCAPE	8346	H2BC10
REACTOME RNA POLYMERASE I PROMOTER ESCAPE	8359	H4C1
REACTOME RNA POLYMERASE I PROMOTER ESCAPE	8366	H4C2
REACTOME RNA POLYMERASE I PROMOTER ESCAPE	8357	H3C10
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	1387	CREBBP
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	55904	KMT2E
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	3674	ITGA2B
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	5689	PSMB1
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	22955	SCMH1
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	5704	PSMC4
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	10138	YAF2
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	4331	MNAT1
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	5685	PSMA4
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	57492	ARID1B
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	50943	FOXP3
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	58508	KMT2C
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	28996	HIPK2
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	5588	PRKCQ
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	6602	SMARCD1
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	6688	SPI1
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	865	CBFB
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	23198	PSME4
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	1459	CSNK2A2
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	6929	TCF3
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	6605	SMARCE1
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	51412	ACTL6B
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	57690	TNRC6C
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	83737	ITCH
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	7161	TP73
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	6595	SMARCA2
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	6604	SMARCD3
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	5705	PSMC5
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	27327	TNRC6A
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	2099	ESR1
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	5720	PSME1
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	26523	AGO1
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	5711	PSMD5
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	25	ABL1
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	5714	PSMD8
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	9739	SETD1A
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	6598	SMARCB1
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	23112	TNRC6B
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	2033	EP300
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	5706	PSMC6
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	5684	PSMA3
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	5700	PSMC1
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	5693	PSMB5
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	5687	PSMA6
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	5721	PSME2
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	4773	NFATC2
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	5688	PSMA7
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	1457	CSNK2A1
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	10398	MYL9
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	5716	PSMD10
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	2623	GATA1
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	5713	PSMD7
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	8312	AXIN1
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	7082	TJP1
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	1021	CDK6
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	94239	H2AZ2
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	5683	PSMA2
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	2625	GATA3
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	5709	PSMD3
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	6603	SMARCD2
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	5717	PSMD11
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	1998	ELF2
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	3558	IL2
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	595	CCND1
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	5715	PSMD9
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	3458	IFNG
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	1911	PHC1
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	896	CCND3
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	3977	LIFR
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	8850	KAT2B
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	10213	PSMD14
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	3065	HDAC1
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	5929	RBBP5
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	8289	ARID1A
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	4297	KMT2A
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	4602	MYB
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	894	CCND2
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	8013	NR4A3
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	57678	GPAM
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	1997	ELF1
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	6045	RNF2
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	4778	NFE2
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	27161	AGO2
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	8970	H2BC11
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	860	RUNX2
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	9491	PSMF1
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	5690	PSMB2
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	192669	AGO3
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	3276	PRMT1
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	23309	SIN3B
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	6597	SMARCA4
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	7979	SEM1
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	5682	PSMA1
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	9070	ASH2L
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	10197	PSME3
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	3958	LGALS3
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	3021	H3-3B
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	1022	CDK7
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	3559	IL2RA
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	902	CCNH
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	1912	PHC2
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	192670	AGO4
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	1514	CTSL
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	4005	LMO2
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	86	ACTL6A
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	640	BLK
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	5695	PSMB7
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	1515	CTSV
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	10413	YAP1
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	7057	THBS1
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	6601	SMARCC2
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	23067	SETD1B
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	6938	TCF12
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	5371	PML
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	57332	CBX8
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	8535	CBX4
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	5694	PSMB6
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	5686	PSMA5
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	1513	CTSK
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	6233	RPS27A
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	255626	H2BC1
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	84870	RSPO3
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	7316	UBC
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	143471	PSMA8
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	4343	MOV10
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	26053	AUTS2
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	3017	H2BC5
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	8365	H4C8
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	861	RUNX1
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	5710	PSMD4
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	5692	PSMB4
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	5701	PSMC2
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	6886	TAL1
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	84661	DPY30
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	3020	H3-3A
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	1493	CTLA4
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	23429	RYBP
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	9861	PSMD6
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	5196	PF4
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	55193	PBRM1
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	3015	H2AZ1
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	3562	IL3
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	1437	CSF2
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	5702	PSMC3
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	4004	LMO1
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	5579	PRKCB
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	8085	KMT2D
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	648	BMI1
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	200845	KCTD6
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	25942	SIN3A
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	7314	UBB
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	6599	SMARCC1
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	5707	PSMD1
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	80012	PHC3
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	84733	CBX2
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	5708	PSMD2
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	5781	PTPN11
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	2624	GATA2
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	161882	ZFPM1
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	122809	SOCS4
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	8334	H2AC6
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	8347	H2BC4
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	84333	PCGF5
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	653604	H3C13
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	23466	CBX6
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	7122	CLDN5
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	8338	H2AC20
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	9021	SOCS3
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	8349	H2BC21
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	8340	H2BC13
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	2811	GP1BA
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	5719	PSMD13
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	8784	TNFRSF18
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	3014	H2AX
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	196528	ARID2
REACTOME TRANSCRIPTIONAL REGULATION BY RUNX1	5079	PAX5
