ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	GOterm
REACTOME_FORMATION_OF_FIBRIN_CLOT_CLOTTING_CASCADE	REACTOME_FORMATION_OF_FIBRIN_CLOT_CLOTTING_CASCADE	12/627	39/12465	2.64238693693952e-07	2.70000289270737e-06	1.8487297603914e-06	2161/2147/2149/2152/2157/3818/3827/5196/5197/5547/5624/462	12	ann_GO0006954.txt.txt
IL-5 Signaling Pathway%WikiPathways_20190910%WP127%Homo sapiens	IL-5 Signaling Pathway%WikiPathways_20190910%WP127%Homo sapiens	12/627	40/12465	3.60384513133619e-07	3.6278707655451e-06	2.48405387610229e-06	207/695/2353/3558/3568/3717/3725/4067/4137/5294/6774/6850	12	ann_GO0006954.txt.txt
Interactions between immune cells and microRNAs in tumor microenvironment%WikiPathways_20190910%WP4559%Homo sapiens	Interactions between immune cells and microRNAs in tumor microenvironment%WikiPathways_20190910%WP4559%Homo sapiens	12/627	40/12465	3.60384513133619e-07	3.6278707655451e-06	2.48405387610229e-06	6347/6352/3627/3559/3565/3566/4790/6774/7040/7099/51284/51311	12	ann_GO0006954.txt.txt
Eicosanoid Synthesis%WikiPathways_20190910%WP167%Homo sapiens	Eicosanoid Synthesis%WikiPathways_20190910%WP167%Homo sapiens	10/627	27/12465	3.7399097018596e-07	3.73715976825529e-06	2.55888558548288e-06	246/240/2678/728441/5320/100137049/9536/5740/5742/5743	10	ann_GO0006954.txt.txt
KEGG_MAPK_SIGNALING_PATHWAY	KEGG_MAPK_SIGNALING_PATHWAY	34/627	267/12465	5.47474615199163e-07	5.43078833617272e-06	3.71853676401122e-06	207/929/1147/11221/1956/2353/3551/8517/3552/3553/3554/7850/3725/5606/5603/1432/5598/9261/4137/4776/4790/5320/26279/30814/100137049/5879/10125/5970/5971/8986/9252/7040/7124/7132	34	ann_GO0006954.txt.txt
PI3K-Akt Signaling Pathway%WikiPathways_20190910%WP4172%Homo sapiens	PI3K-Akt Signaling Pathway%WikiPathways_20190910%WP4172%Homo sapiens	40/627	345/12465	6.72673011428311e-07	6.62436682993533e-06	4.53579665982172e-06	207/1147/84699/1435/1436/1956/1969/2056/2149/2335/3082/3440/3479/3551/8517/3558/3559/3565/3566/3569/3570/3630/3673/3694/3717/3815/4790/5008/9180/118788/5293/5294/5879/5970/6696/6850/7010/7057/7097/7099	40	ann_GO0006954.txt.txt
KEGG_SMALL_CELL_LUNG_CANCER	KEGG_SMALL_CELL_LUNG_CANCER	17/627	84/12465	7.40114245580271e-07	7.23608100534955e-06	4.95464591513033e-06	207/329/330/1147/2335/3551/8517/3673/4790/4792/4843/5293/5294/5743/5925/5970/331	17	ann_GO0006954.txt.txt
Brain-Derived Neurotrophic Factor (BDNF) signaling pathway%WikiPathways_20190910%WP2380%Homo sapiens	Brain-Derived Neurotrophic Factor (BDNF) signaling pathway%WikiPathways_20190910%WP2380%Homo sapiens	23/627	144/12465	7.78899749110944e-07	7.56089113601266e-06	5.1770479564968e-06	207/650/814/1147/1268/2353/3551/8517/3717/3725/1432/5598/4137/4776/4790/4792/5580/5879/5970/9252/140885/6696/6774	23	ann_GO0006954.txt.txt
Apoptosis Modulation and Signaling%WikiPathways_20190910%WP1772%Homo sapiens	Apoptosis Modulation and Signaling%WikiPathways_20190910%WP1772%Homo sapiens	18/627	94/12465	8.30640916468505e-07	8.0059645778773e-06	5.48179596982575e-06	329/330/837/2353/3551/3554/7850/3725/4615/4671/4790/4792/5587/7132/7133/54472/8717/331	18	ann_GO0006954.txt.txt
Leptin signaling pathway%WikiPathways_20190910%WP2034%Homo sapiens	Leptin signaling pathway%WikiPathways_20190910%WP2034%Homo sapiens	16/627	76/12465	8.95284134819201e-07	8.5682474592908e-06	5.86679892646533e-06	207/1147/2099/3551/8517/3553/3557/3717/3952/1432/4790/5879/5966/5970/9021/6774	16	ann_GO0006954.txt.txt
REACTOME_ARACHIDONIC_ACID_METABOLISM	REACTOME_ARACHIDONIC_ACID_METABOLISM	14/627	59/12465	9.32202861513706e-07	8.85918663494494e-06	6.06600905099828e-06	4363/246/240/57834/2053/2678/2687/2876/2879/9261/9536/5740/5742/5743	14	ann_GO0006954.txt.txt
Photodynamic therapy-induced AP-1 survival signaling.%WikiPathways_20190910%WP3611%Homo sapiens	Photodynamic therapy-induced AP-1 survival signaling.%WikiPathways_20190910%WP3611%Homo sapiens	13/627	51/12465	9.46134064820772e-07	8.92914023674604e-06	6.11390726097633e-06	1956/2353/3458/3558/3569/3725/5606/5603/1432/4780/5925/7124/7132	13	ann_GO0006954.txt.txt
 Control of immune tolerance by vasoactive intestinal peptide%WikiPathways_20190910%WP4484%Homo sapiens	 Control of immune tolerance by vasoactive intestinal peptide%WikiPathways_20190910%WP4484%Homo sapiens	7/627	13/12465	1.03719141950325e-06	9.72098716624078e-06	6.65609593350904e-06	940/3458/3586/3558/3565/3567/7040	7	ann_GO0006954.txt.txt
Oxysterols derived from cholesterol%WikiPathways_20190910%WP4545%Homo sapiens	Oxysterols derived from cholesterol%WikiPathways_20190910%WP4545%Homo sapiens	8/627	18/12465	1.09506171138218e-06	1.01930744230711e-05	6.97934068393544e-06	2053/2099/3605/27190/27189/53342/112744/64806	8	ann_GO0006954.txt.txt
KEGG_ALLOGRAFT_REJECTION	KEGG_ALLOGRAFT_REJECTION	11/627	37/12465	1.23257717356215e-06	1.13950501964011e-05	7.80235031456455e-06	940/958/959/3133/3458/3586/3593/3558/3565/3567/7124	11	ann_GO0006954.txt.txt
REACTOME_INTERLEUKIN_6_FAMILY_SIGNALING	REACTOME_INTERLEUKIN_6_FAMILY_SIGNALING	9/627	24/12465	1.28862270863212e-06	1.17532769196715e-05	8.04763316447048e-06	1270/3569/3570/3572/3717/5008/9180/9021/6774	9	ann_GO0006954.txt.txt
REACTOME_RHO_GTPASES_ACTIVATE_NADPH_OXIDASES	REACTOME_RHO_GTPASES_ACTIVATE_NADPH_OXIDASES	9/627	24/12465	1.28862270863212e-06	1.17532769196715e-05	8.04763316447048e-06	1535/1536/1432/27035/5580/5590/5879/6279/6280	9	ann_GO0006954.txt.txt
Physiological and Pathological Hypertrophy  of the Heart%WikiPathways_20190910%WP1528%Homo sapiens	Physiological and Pathological Hypertrophy  of the Heart%WikiPathways_20190910%WP1528%Homo sapiens	9/627	25/12465	1.92413739681531e-06	1.74326848151467e-05	1.1936403219542e-05	183/2353/3572/3725/5606/1432/4776/5879/6774	9	ann_GO0006954.txt.txt
REACTOME_CLEC7A_DECTIN_1_SIGNALING	REACTOME_CLEC7A_DECTIN_1_SIGNALING	18/627	100/12465	2.13129428057536e-06	1.91816485251782e-05	1.31339431441521e-05	6361/6367/1147/64581/3551/8517/3553/4775/4790/4792/5580/5682/5687/5692/29108/5970/5971/6850	18	ann_GO0006954.txt.txt
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	12/627	48/12465	3.10296846855197e-06	2.77429878208035e-05	1.89960119542932e-05	6370/940/958/959/7852/3586/3600/3558/3565/3567/3569/7040	12	ann_GO0006954.txt.txt
VEGFA-VEGFR2 Signaling Pathway%WikiPathways_20190910%WP3888%Homo sapiens	VEGFA-VEGFR2 Signaling Pathway%WikiPathways_20190910%WP3888%Homo sapiens	30/627	238/12465	3.14486594964715e-06	2.79338093174541e-05	1.91266701031172e-05	207/301/6347/1003/3576/2113/2152/2697/9759/10014/9734/3383/83737/3725/5606/1432/9261/4790/4792/55872/5580/5590/5587/5743/5879/5970/253260/9252/6401/6774	30	ann_GO0006954.txt.txt
Corticotropin-releasing hormone signaling pathway%WikiPathways_20190910%WP2355%Homo sapiens	Corticotropin-releasing hormone signaling pathway%WikiPathways_20190910%WP2355%Homo sapiens	17/627	93/12465	3.27248144121962e-06	2.88785862247887e-05	1.97735720713475e-05	207/1392/1393/3576/2353/2697/3606/3558/3848/1432/4790/4792/5580/5588/5970/7040/7099	17	ann_GO0006954.txt.txt
REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	20/627	124/12465	3.48144542385106e-06	3.05244150387974e-05	2.09004940895371e-05	197/335/336/348/351/718/720/1435/2147/2335/3479/3487/3569/3827/5624/7857/5265/462/6696/7076	20	ann_GO0006954.txt.txt
REACTOME_INTERLEUKIN_12_FAMILY_SIGNALING	REACTOME_INTERLEUKIN_12_FAMILY_SIGNALING	13/627	57/12465	3.6802018032e-06	3.20602195548e-05	2.19520809313684e-05	3458/3586/3593/51561/149233/246778/3572/3717/4282/27250/6647/6774/6845	13	ann_GO0006954.txt.txt
Oxidative Stress%WikiPathways_20190910%WP408%Homo sapiens	Oxidative Stress%WikiPathways_20190910%WP408%Homo sapiens	10/627	34/12465	4.22000839277069e-06	3.65286076800979e-05	2.50116488046215e-05	1536/2353/2876/3162/1432/4780/4790/27035/50507/6647	10	ann_GO0006954.txt.txt
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	20/627	126/12465	4.48247759719791e-06	3.8554981358177e-05	2.6399135216009e-05	207/814/3551/3656/3725/5603/1432/5598/9261/4790/4792/5293/5294/5580/5663/5879/5970/8767/8986/9252	20	ann_GO0006954.txt.txt
TGF-beta Receptor Signaling%WikiPathways_20190910%WP560%Homo sapiens	TGF-beta Receptor Signaling%WikiPathways_20190910%WP560%Homo sapiens	13/627	58/12465	4.52815465080854e-06	3.87029067323824e-05	2.65004217895713e-05	2353/3458/3694/3725/4790/5054/4086/4088/6696/6774/7040/7057/7124	13	ann_GO0006954.txt.txt
KEGG_VEGF_SIGNALING_PATHWAY	KEGG_VEGF_SIGNALING_PATHWAY	15/627	76/12465	4.59996254506981e-06	3.90709318671867e-05	2.67524137489586e-05	207/5603/1432/9261/4775/4776/5293/5294/5320/26279/30814/100137049/5743/5879/8877	15	ann_GO0006954.txt.txt
Extracellular vesicles in the crosstalk of cardiac cells%WikiPathways_20190910%WP4300%Homo sapiens	Extracellular vesicles in the crosstalk of cardiac cells%WikiPathways_20190910%WP4300%Homo sapiens	9/627	28/12465	5.67783308070545e-06	4.79265537681907e-05	3.28159819767481e-05	975/1956/3479/3569/4318/6647/6696/6774/7099	9	ann_GO0006954.txt.txt
REACTOME_INTERLEUKIN_6_SIGNALING	REACTOME_INTERLEUKIN_6_SIGNALING	6/627	11/12465	5.88236913189022e-06	4.93465410508568e-05	3.37882671383428e-05	3569/3570/3572/3717/9021/6774	6	ann_GO0006954.txt.txt
REACTOME_C_TYPE_LECTIN_RECEPTORS_CLRS	REACTOME_C_TYPE_LECTIN_RECEPTORS_CLRS	21/627	140/12465	6.52251576405226e-06	5.4380974989859e-05	3.72354145006277e-05	6361/6367/1147/64581/2207/3551/8517/3553/4067/4775/4790/4792/5580/5682/5687/5692/29108/5970/5971/9252/6850	21	ann_GO0006954.txt.txt
REACTOME_INTRINSIC_PATHWAY_OF_FIBRIN_CLOT_FORMATION	REACTOME_INTRINSIC_PATHWAY_OF_FIBRIN_CLOT_FORMATION	8/627	22/12465	6.68699803949821e-06	5.5412380095598e-05	3.79416320084494e-05	2161/2147/2157/3818/3827/5547/5624/462	8	ann_GO0006954.txt.txt
REACTOME_DEATH_RECEPTOR_SIGNALLING	REACTOME_DEATH_RECEPTOR_SIGNALLING	21/627	141/12465	7.31007452175945e-06	6.02084319701278e-05	4.12255558356322e-05	29/329/330/1147/1540/3551/8517/4615/4790/4792/90268/5663/5879/5970/8767/81858/7124/7128/7132/8717/331	21	ann_GO0006954.txt.txt
Sudden Infant Death Syndrome (SIDS) Susceptibility Pathways%WikiPathways_20190910%WP706%Homo sapiens	Sudden Infant Death Syndrome (SIDS) Susceptibility Pathways%WikiPathways_20190910%WP706%Homo sapiens	23/627	164/12465	7.62105462098523e-06	6.23916459633671e-05	4.2720433005396e-05	116/720/721/1051/3576/2625/2697/9734/3091/3586/3596/3552/3553/3557/3569/3570/3725/4790/5354/6095/6863/6869/7124	23	ann_GO0006954.txt.txt
Interleukin-11 Signaling Pathway%WikiPathways_20190910%WP2332%Homo sapiens	Interleukin-11 Signaling Pathway%WikiPathways_20190910%WP2332%Homo sapiens	11/627	44/12465	8.01251935460277e-06	6.5203675466498e-05	4.46458689534753e-05	207/1147/3383/3551/3572/3673/3717/5970/9021/6774/7040	11	ann_GO0006954.txt.txt
KEGG_PANCREATIC_CANCER	KEGG_PANCREATIC_CANCER	14/627	70/12465	8.11164099983124e-06	6.56173816593492e-05	4.49291393724989e-05	207/1147/1956/3551/8517/4790/5293/5294/5879/5925/5970/4088/6774/7040	14	ann_GO0006954.txt.txt
REACTOME_TNFR2_NON_CANONICAL_NF_KB_PATHWAY	REACTOME_TNFR2_NON_CANONICAL_NF_KB_PATHWAY	17/627	100/12465	9.08158485364529e-06	7.3028839148544e-05	5.00038680200712e-05	329/330/958/959/1147/4049/5682/5687/5692/5971/7124/8792/7132/7133/7293/8600/7292	17	ann_GO0006954.txt.txt
Ebola Virus Pathway on Host%WikiPathways_20190910%WP4217%Homo sapiens	Ebola Virus Pathway on Host%WikiPathways_20190910%WP4217%Homo sapiens	20/627	132/12465	9.2409264699203e-06	7.38730533683629e-05	5.05819133090374e-05	207/558/153090/1956/84868/3133/3565/3661/3673/4153/4790/5293/5879/5966/5970/5971/9021/29110/7099/7301	20	ann_GO0006954.txt.txt
REACTOME_ACTIVATED_TAK1_MEDIATES_P38_MAPK_ACTIVATION	REACTOME_ACTIVATED_TAK1_MEDIATES_P38_MAPK_ACTIVATION	8/627	23/12465	9.80390352251132e-06	7.64631431689571e-05	5.23553840373015e-05	8517/3656/5606/1432/9261/10392/64127/8767	8	ann_GO0006954.txt.txt
Leptin Insulin Overlap%WikiPathways_20190910%WP3935%Homo sapiens	Leptin Insulin Overlap%WikiPathways_20190910%WP3935%Homo sapiens	7/627	17/12465	9.84624728077078e-06	7.64631431689571e-05	5.23553840373015e-05	207/3630/3717/3952/5294/9021/6774	7	ann_GO0006954.txt.txt
ncRNAs involved in STAT3 signaling in hepatocellular carcinoma%WikiPathways_20190910%WP4337%Homo sapiens	ncRNAs involved in STAT3 signaling in hepatocellular carcinoma%WikiPathways_20190910%WP4337%Homo sapiens	7/627	17/12465	9.84624728077078e-06	7.64631431689571e-05	5.23553840373015e-05	3569/3570/3572/3717/4790/5970/6774	7	ann_GO0006954.txt.txt
REACTOME_ACTIVATION_OF_IRF3_IRF7_MEDIATED_BY_TBK1_IKK_EPSILON	REACTOME_ACTIVATION_OF_IRF3_IRF7_MEDIATED_BY_TBK1_IKK_EPSILON	7/627	17/12465	9.84624728077078e-06	7.64631431689571e-05	5.23553840373015e-05	929/3661/23643/29110/148022/353376/7099	7	ann_GO0006954.txt.txt
REACTOME_TNF_RECEPTOR_SUPERFAMILY_TNFSF_MEMBERS_MEDIATING_NON_CANONICAL_NF_KB_PATHWAY	REACTOME_TNF_RECEPTOR_SUPERFAMILY_TNFSF_MEMBERS_MEDIATING_NON_CANONICAL_NF_KB_PATHWAY	7/627	17/12465	9.84624728077078e-06	7.64631431689571e-05	5.23553840373015e-05	329/330/958/959/4049/8792/8600	7	ann_GO0006954.txt.txt
IL-10 Anti-inflammatory Signaling Pathway %WikiPathways_20190910%WP4495%Homo sapiens	IL-10 Anti-inflammatory Signaling Pathway %WikiPathways_20190910%WP4495%Homo sapiens	6/627	12/12465	1.12643152609023e-05	8.69784343157173e-05	5.95553510205601e-05	3162/3586/3588/3552/3569/6774	6	ann_GO0006954.txt.txt
Sleep regulation%WikiPathways_20190910%WP3591%Homo sapiens	Sleep regulation%WikiPathways_20190910%WP3591%Homo sapiens	10/627	38/12465	1.26743547491886e-05	9.73132661251264e-05	6.66317549704595e-05	100/134/135/191/1392/2353/51738/3606/3569/5729	10	ann_GO0006954.txt.txt
Circadian rhythm related genes%WikiPathways_20190910%WP3594%Homo sapiens	Circadian rhythm related genes%WikiPathways_20190910%WP3594%Homo sapiens	26/627	207/12465	1.51163340920074e-05	0.00011541066309572	7.90232959038118e-05	100/107/9370/134/135/191/9575/1392/1660/51738/3569/3725/3952/10135/4843/9572/9975/10062/5187/5465/5468/60675/5971/6095/5054/8792	26	ann_GO0006954.txt.txt
REACTOME_TRANSCRIPTIONAL_REGULATION_OF_WHITE_ADIPOCYTE_DIFFERENTIATION	REACTOME_TRANSCRIPTIONAL_REGULATION_OF_WHITE_ADIPOCYTE_DIFFERENTIATION	15/627	84/12465	1.65056277953126e-05	0.00012531367694877	8.58040280567853e-05	9370/948/23097/1050/1051/2167/9314/3952/4023/4790/5465/5468/5970/7040/7124	15	ann_GO0006954.txt.txt
KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION	KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION	18/627	116/12465	1.84043422397943e-05	0.000138952783910447	9.5142915438469e-05	1003/7852/1535/1536/50848/3383/3683/3684/3689/83700/5603/1432/4318/27035/5293/5294/5879/7412	18	ann_GO0006954.txt.txt
REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS	REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS	15/627	85/12465	1.9128760528253e-05	0.000143624229601634	9.83415196683666e-05	960/961/50848/2335/3339/3383/3673/3683/3684/3689/3694/83700/6696/7057/7412	15	ann_GO0006954.txt.txt
Aryl Hydrocarbon Receptor Pathway%WikiPathways_20190910%WP2873%Homo sapiens	Aryl Hydrocarbon Receptor Pathway%WikiPathways_20190910%WP2873%Homo sapiens	11/627	48/12465	1.96458050461206e-05	0.000145894257145781	9.98958392911741e-05	1956/3458/3593/27190/3553/3558/3725/4780/7040/7124/54658	11	ann_GO0006954.txt.txt
Aryl Hydrocarbon Receptor%WikiPathways_20190910%WP2586%Homo sapiens	Aryl Hydrocarbon Receptor%WikiPathways_20190910%WP2586%Homo sapiens	11/627	48/12465	1.96458050461206e-05	0.000145894257145781	9.98958392911741e-05	6346/948/1956/2099/4023/4780/4790/5743/5925/5970/7124	11	ann_GO0006954.txt.txt
Osteopontin Signaling%WikiPathways_20190910%WP1434%Homo sapiens	Osteopontin Signaling%WikiPathways_20190910%WP1434%Homo sapiens	6/627	13/12465	2.00304214106729e-05	0.000147142392957322	0.00010075045534586	1147/3551/4318/4790/5970/6696	6	ann_GO0006954.txt.txt
REACTOME_IRF3_MEDIATED_INDUCTION_OF_TYPE_I_IFN	REACTOME_IRF3_MEDIATED_INDUCTION_OF_TYPE_I_IFN	6/627	13/12465	2.00304214106729e-05	0.000147142392957322	0.00010075045534586	3428/3661/197358/147945/29110/11277	6	ann_GO0006954.txt.txt
KEGG_ACUTE_MYELOID_LEUKEMIA	KEGG_ACUTE_MYELOID_LEUKEMIA	12/627	57/12465	2.07881675481216e-05	0.000151887740311275	0.000103999661078322	207/1050/1147/3551/8517/3815/4790/5293/5294/5467/5970/6774	12	ann_GO0006954.txt.txt
Prolactin Signaling Pathway%WikiPathways_20190910%WP2037%Homo sapiens	Prolactin Signaling Pathway%WikiPathways_20190910%WP2037%Homo sapiens	14/627	76/12465	2.18196111416816e-05	0.000158571398617889	0.000108576055441861	207/2353/3717/3725/1432/4790/4792/4843/5294/5879/5970/140885/9021/6774	14	ann_GO0006954.txt.txt
REACTOME_SYNTHESIS_SECRETION_AND_DEACYLATION_OF_GHRELIN	REACTOME_SYNTHESIS_SECRETION_AND_DEACYLATION_OF_GHRELIN	7/627	19/12465	2.33524948660336e-05	0.000167915558322432	0.000114974132339592	51738/3479/3630/9314/3952/7941/7349	7	ann_GO0006954.txt.txt
REACTOME_TICAM1_RIP1_MEDIATED_IKK_COMPLEX_RECRUITMENT	REACTOME_TICAM1_RIP1_MEDIATED_IKK_COMPLEX_RECRUITMENT	7/627	19/12465	2.33524948660336e-05	0.000167915558322432	0.000114974132339592	329/330/1147/3551/8517/148022/7098	7	ann_GO0006954.txt.txt
Mammary gland development pathway - Pregnancy and lactation (Stage 3 of 4)%WikiPathways_20190910%WP2817%Homo sapiens	Mammary gland development pathway - Pregnancy and lactation (Stage 3 of 4)%WikiPathways_20190910%WP2817%Homo sapiens	9/627	33/12465	2.5284280916568e-05	0.000179902291966576	0.000123181616589948	1050/1051/1147/1956/2099/51083/3717/8792/8600	9	ann_GO0006954.txt.txt
White fat cell differentiation%WikiPathways_20190910%WP4149%Homo sapiens	White fat cell differentiation%WikiPathways_20190910%WP4149%Homo sapiens	9/627	33/12465	2.5284280916568e-05	0.000179902291966576	0.000123181616589948	1050/1051/2625/3630/3661/9314/10062/5468/6095	9	ann_GO0006954.txt.txt
REACTOME_INTERLEUKIN_20_FAMILY_SIGNALING	REACTOME_INTERLEUKIN_20_FAMILY_SIGNALING	8/627	26/12465	2.73114759142878e-05	0.000193314040455819	0.000132364828444246	3588/50604/53833/50616/116379/3717/9021/6774	8	ann_GO0006954.txt.txt
Hair Follicle Development: Cytodifferentiation (Part 3 of 3)%WikiPathways_20190910%WP2840%Homo sapiens	Hair Follicle Development: Cytodifferentiation (Part 3 of 3)%WikiPathways_20190910%WP2840%Homo sapiens	15/627	88/12465	2.93427603521318e-05	0.000206615602686772	0.000141472594225713	654/4345/1956/1991/2353/2625/3458/3479/3725/4790/4851/3516/4086/7040/7474	15	ann_GO0006954.txt.txt
IL-2 Signaling Pathway%WikiPathways_20190910%WP49%Homo sapiens	IL-2 Signaling Pathway%WikiPathways_20190910%WP49%Homo sapiens	10/627	42/12465	3.28757632003787e-05	0.00023029980509956	0.000157689499018637	207/2353/3558/3559/3725/4137/9111/9021/6774/6850	10	ann_GO0006954.txt.txt
KEGG_PROSTATE_CANCER	KEGG_PROSTATE_CANCER	15/627	89/12465	3.36829754702781e-05	0.000234744429046708	0.00016073279522659	207/1147/84699/1956/2950/3479/3551/8517/3630/4790/4792/5293/5294/5925/5970	15	ann_GO0006954.txt.txt
Nuclear Receptors Meta-Pathway%WikiPathways_20190910%WP2882%Homo sapiens	Nuclear Receptors Meta-Pathway%WikiPathways_20190910%WP2882%Homo sapiens	34/627	322/12465	3.42395790814973e-05	0.000237406061080382	0.000162555251922898	177/335/336/329/330/6347/6364/1956/1969/2099/2678/728441/2950/3082/3162/3458/3593/27190/3553/3558/3725/4258/4780/10062/9971/5465/5467/5743/5265/6774/7040/7124/7128/54658	34	ann_GO0006954.txt.txt
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway%WikiPathways_20190910%WP3932%Homo sapiens	Focal Adhesion-PI3K-Akt-mTOR-signaling pathway%WikiPathways_20190910%WP3932%Homo sapiens	33/627	309/12465	3.5493019086508e-05	0.000244847781414032	0.000167650701963522	207/84699/1435/1436/1956/1969/2056/2149/2335/3082/3091/3479/3551/8517/3558/3559/3566/3570/3630/3673/3683/3689/3694/3717/3815/4843/5008/9180/5293/5294/6696/7010/7057	33	ann_GO0006954.txt.txt
KEGG_TYPE_I_DIABETES_MELLITUS	KEGG_TYPE_I_DIABETES_MELLITUS	10/627	43/12465	4.09314555034141e-05	0.000280938626409797	0.000192362608532791	940/3133/3458/3593/3552/3553/3558/3630/4049/7124	10	ann_GO0006954.txt.txt
REACTOME_INTERLEUKIN_37_SIGNALING	REACTOME_INTERLEUKIN_37_SIGNALING	7/627	21/12465	4.93376449513007e-05	0.000335249297444088	0.000229549884931315	8809/27178/5771/59307/4088/6774/29110	7	ann_GO0006954.txt.txt
REACTOME_SYNTHESIS_OF_LEUKOTRIENES_LT_AND_EOXINS_EX	REACTOME_SYNTHESIS_OF_LEUKOTRIENES_LT_AND_EOXINS_EX	7/627	21/12465	4.93376449513007e-05	0.000335249297444088	0.000229549884931315	4363/246/240/57834/2678/2687/9261	7	ann_GO0006954.txt.txt
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	32/627	301/12465	5.080284125243e-05	0.000343487866975385	0.000235190948767468	101/351/650/960/961/1215/1991/50848/2335/3339/3383/3673/3683/3684/3689/3694/83700/3818/84695/64386/4314/4317/4318/5663/80274/6382/5054/6696/7040/7057/7076/7412	32	ann_GO0006954.txt.txt
Ras Signaling%WikiPathways_20190910%WP4223%Homo sapiens	Ras Signaling%WikiPathways_20190910%WP4223%Homo sapiens	23/627	186/12465	5.94240205470824e-05	0.000398229019198111	0.000272672981659216	207/1147/1436/1956/1969/2113/3551/8517/3815/27040/4790/5293/5320/26279/30814/100137049/8605/5879/10125/5966/5970/7010/84630	23	ann_GO0006954.txt.txt
TYROBP Causal Network%WikiPathways_20190910%WP3945%Homo sapiens	TYROBP Causal Network%WikiPathways_20190910%WP3945%Homo sapiens	12/627	63/12465	5.94852765983934e-05	0.000398229019198111	0.000272672981659216	718/2876/3606/3684/3689/84695/375387/29108/6696/10312/7133/7305	12	ann_GO0006954.txt.txt
KEGG_CHRONIC_MYELOID_LEUKEMIA	KEGG_CHRONIC_MYELOID_LEUKEMIA	13/627	73/12465	6.17813802362541e-05	0.000411573018338575	0.000281809804586422	207/613/1147/3551/8517/4790/4792/5293/5294/5925/5970/4088/7040	13	ann_GO0006954.txt.txt
Composition of Lipid Particles%WikiPathways_20190910%WP3601%Homo sapiens	Composition of Lipid Particles%WikiPathways_20190910%WP3601%Homo sapiens	5/627	10/12465	6.4660583476278e-05	0.000426571519146902	0.000292079487956207	335/336/348/3949/4023	5	ann_GO0006954.txt.txt
Mammary gland development pathway - Involution (Stage 4 of 4)%WikiPathways_20190910%WP2815%Homo sapiens	Mammary gland development pathway - Involution (Stage 4 of 4)%WikiPathways_20190910%WP2815%Homo sapiens	5/627	10/12465	6.4660583476278e-05	0.000426571519146902	0.000292079487956207	1116/3572/4318/9021/6774	5	ann_GO0006954.txt.txt
GPCRs, Other%WikiPathways_20190910%WP117%Homo sapiens	GPCRs, Other%WikiPathways_20190910%WP117%Homo sapiens	15/627	94/12465	6.49873114182976e-05	0.000426655827137519	0.000292137214817061	2532/30817/135/140/27202/1234/1268/3579/2833/2149/2840/59340/56413/5737/6608	15	ann_GO0006954.txt.txt
Cannabinoid receptor signaling%WikiPathways_20190910%WP3869%Homo sapiens	Cannabinoid receptor signaling%WikiPathways_20190910%WP3869%Homo sapiens	8/627	29/12465	6.56191981262904e-05	0.000428733126219368	0.000293559570564983	107/113/135/1268/1269/5603/1432/222236	8	ann_GO0006954.txt.txt
REACTOME_COMMON_PATHWAY_OF_FIBRIN_CLOT_FORMATION	REACTOME_COMMON_PATHWAY_OF_FIBRIN_CLOT_FORMATION	7/627	22/12465	6.9241280176809e-05	0.000448089998858492	0.000306813492111775	2147/2149/2157/5196/5197/5624/462	7	ann_GO0006954.txt.txt
Transcription factor regulation in adipogenesis%WikiPathways_20190910%WP3599%Homo sapiens	Transcription factor regulation in adipogenesis%WikiPathways_20190910%WP3599%Homo sapiens	7/627	22/12465	6.9241280176809e-05	0.000448089998858492	0.000306813492111775	9370/1050/1051/3569/3952/5468/7124	7	ann_GO0006954.txt.txt
Interferon type I signaling pathways%WikiPathways_20190910%WP585%Homo sapiens	Interferon type I signaling pathways%WikiPathways_20190910%WP585%Homo sapiens	11/627	55/12465	7.54887413779241e-05	0.000486204737121322	0.000332911186720304	5606/1432/27250/5293/5788/5879/5966/8986/9252/9021/6774	11	ann_GO0006954.txt.txt
