ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	GOterm
Prion disease pathway%WikiPathways_20190910%WP3995%Homo sapiens	Prion disease pathway%WikiPathways_20190910%WP3995%Homo sapiens	19/1559	37/12465	1.19201104177753e-08	6.84272082459836e-08	3.42559356023483e-08	596/100506742/836/1385/2033/2260/2534/7184/3309/5594/5595/4208/4790/2923/5621/5747/5885/6688/6774	19	ann_GO0006915.txt.txt
Energy Metabolism%WikiPathways_20190910%WP1541%Homo sapiens	Energy Metabolism%WikiPathways_20190910%WP1541%Homo sapiens	22/1559	48/12465	1.26570727450454e-08	7.19112454932544e-08	3.60001095740476e-08	1386/1385/2033/2308/2309/2932/3065/1432/5469/4205/4208/4209/10514/8648/5467/5468/10891/5533/5534/5562/5563/23411	22	ann_GO0006915.txt.txt
Mechanoregulation and pathology of YAP/TAZ via Hippo and non-Hippo mechanisms%WikiPathways_20190910%WP4534%Homo sapiens	Mechanoregulation and pathology of YAP/TAZ via Hippo and non-Hippo mechanisms%WikiPathways_20190910%WP4534%Homo sapiens	22/1559	48/12465	1.26570727450454e-08	7.19112454932544e-08	3.60001095740476e-08	70/1495/1499/3688/3689/9113/9448/5599/5601/4771/5058/5062/5063/10298/57144/56924/106821730/60485/259230/6714/6788/10971	22	ann_GO0006915.txt.txt
NO/cGMP/PKG mediated Neuroprotection%WikiPathways_20190910%WP4008%Homo sapiens	NO/cGMP/PKG mediated Neuroprotection%WikiPathways_20190910%WP4008%Homo sapiens	22/1559	48/12465	1.26570727450454e-08	7.19112454932544e-08	3.60001095740476e-08	88/572/596/815/817/842/1385/54205/2902/2903/3458/3553/4747/4790/4792/4846/5139/5481/5970/7124/706/331	22	ann_GO0006915.txt.txt
KEGG_HEDGEHOG_SIGNALING_PATHWAY	KEGG_HEDGEHOG_SIGNALING_PATHWAY	24/1559	56/12465	1.43109431274164e-08	8.1030220642948e-08	4.05652384678696e-08	650/652/653/654/655/353500/656/2619/2736/2737/2932/64399/3549/4036/6469/6608/7471/7480/7481/89780/54361/7474/7476/7483	24	ann_GO0006915.txt.txt
BDNF-TrkB Signaling%WikiPathways_20190910%WP3676%Homo sapiens	BDNF-TrkB Signaling%WikiPathways_20190910%WP3676%Homo sapiens	18/1559	34/12465	1.54812876785826e-08	8.73586947577162e-08	4.37333905420755e-08	207/627/673/1385/29904/2902/3265/3845/5594/2475/4915/5294/5335/6195/6198/6464/6654/7249	18	ann_GO0006915.txt.txt
REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_CELL_DEATH_GENES	REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_CELL_DEATH_GENES	12/1559	16/12465	1.57922121106891e-08	8.85110807149772e-08	4.4310296427218e-08	27113/10018/604/10370/1387/1649/2033/356/2308/2309/65018/6794	12	ann_GO0006915.txt.txt
REACTOME_TRAF6_MEDIATED_INDUCTION_OF_TAK1_COMPLEX_WITHIN_TLR4_COMPLEX	REACTOME_TRAF6_MEDIATED_INDUCTION_OF_TAK1_COMPLEX_WITHIN_TLR4_COMPLEX	12/1559	16/12465	1.57922121106891e-08	8.85110807149772e-08	4.4310296427218e-08	929/23643/6885/6233/23098/148022/353376/7099/7189/7311/7314/7316	12	ann_GO0006915.txt.txt
REACTOME_COSTIMULATION_BY_THE_CD28_FAMILY	REACTOME_COSTIMULATION_BY_THE_CD28_FAMILY	28/1559	73/12465	1.77504275613488e-08	9.91513781962212e-08	4.96370276303534e-08	207/208/29126/940/916/917/998/1493/2534/3932/4067/2475/5058/5062/5063/5133/5170/5290/5295/5515/5516/5518/5519/5777/6714/117145/57761/7409	28	ann_GO0006915.txt.txt
Myometrial Relaxation and Contraction Pathways%WikiPathways_20190910%WP289%Homo sapiens	Myometrial Relaxation and Contraction Pathways%WikiPathways_20190910%WP289%Homo sapiens	46/1559	158/12465	1.86131701608858e-08	1.03621641935938e-07	5.18749249626947e-08	57007/70/133/408/409/1386/467/468/22809/815/817/1385/10488/1392/2697/2782/2792/2869/3486/3553/3569/3708/3725/1902/4790/4846/5335/5578/5579/5580/5581/5582/5583/5588/5590/5587/10266/122042/6262/2810/7529/7531/7532/7533/10971/7534	46	ann_GO0006915.txt.txt
Factors and pathways affecting insulin-like growth factor (IGF1)-Akt signaling%WikiPathways_20190910%WP3850%Homo sapiens	Factors and pathways affecting insulin-like growth factor (IGF1)-Akt signaling%WikiPathways_20190910%WP3850%Homo sapiens	17/1559	31/12465	1.93750648150226e-08	1.07144108427075e-07	5.36383373300099e-08	207/2932/3479/3480/3611/3688/2660/2475/4790/5163/5294/10891/5728/6198/4088/7132/8744	17	ann_GO0006915.txt.txt
REACTOME_NEGATIVE_REGULATION_OF_FGFR4_SIGNALING	REACTOME_NEGATIVE_REGULATION_OF_FGFR4_SIGNALING	17/1559	31/12465	1.93750648150226e-08	1.07144108427075e-07	5.36383373300099e-08	673/867/26281/2249/2253/10818/5594/5595/5515/5516/5518/6233/10253/6714/7311/7314/7316	17	ann_GO0006915.txt.txt
REACTOME_SIGNALING_BY_NOTCH3	REACTOME_SIGNALING_BY_NOTCH3	22/1559	49/12465	2.02714193651975e-08	1.11728520687251e-07	5.59333795388734e-08	102/51107/83464/1387/28514/1956/2033/23493/3714/23385/9148/4851/5663/5664/55851/171558/6233/22938/6772/7311/7314/7316	22	ann_GO0006915.txt.txt
Endochondral Ossification%WikiPathways_20190910%WP474%Homo sapiens	Endochondral Ossification%WikiPathways_20190910%WP474%Homo sapiens	26/1559	65/12465	2.05779468903728e-08	1.13042430103074e-07	5.65911470773932e-08	207/654/655/50515/1280/2260/2261/2487/2737/9759/3479/3480/3549/4208/4318/579/5741/85477/6662/6772/6777/7040/7042/7067/7078/7422	26	ann_GO0006915.txt.txt
REACTOME_SIGNALING_BY_FGFR	REACTOME_SIGNALING_BY_FGFR	31/1559	87/12465	2.39211251905923e-08	1.30974081489085e-07	6.55680659210608e-08	673/867/2255/26281/2249/2253/2260/2263/2261/10818/3265/3845/5594/5595/5290/5295/5335/5436/5515/5516/5518/6233/6464/6654/10253/6714/7072/7073/7311/7314/7316	31	ann_GO0006915.txt.txt
REACTOME_NOTCH3_ACTIVATION_AND_TRANSMISSION_OF_SIGNAL_TO_THE_NUCLEUS	REACTOME_NOTCH3_ACTIVATION_AND_TRANSMISSION_OF_SIGNAL_TO_THE_NUCLEUS	15/1559	25/12465	2.57284609156665e-08	1.39945956259314e-07	7.00595536236787e-08	102/51107/83464/28514/1956/3714/23385/9148/5663/5664/55851/6233/7311/7314/7316	15	ann_GO0006915.txt.txt
REACTOME_NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION	REACTOME_NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION	15/1559	25/12465	2.57284609156665e-08	1.39945956259314e-07	7.00595536236787e-08	1385/1848/5594/1432/5595/5598/4205/4208/5515/5516/5518/5519/6195/6196/6197	15	ann_GO0006915.txt.txt
Vitamin D in inflammatory diseases%WikiPathways_20190910%WP4482%Homo sapiens	Vitamin D in inflammatory diseases%WikiPathways_20190910%WP4482%Homo sapiens	14/1559	22/12465	2.60572645714573e-08	1.41271248117803e-07	7.07230194251112e-08	1843/3551/8517/3569/5608/1432/4790/4792/2908/5534/5970/4088/7124/7421	14	ann_GO0006915.txt.txt
REACTOME_SIGNALING_BY_NUCLEAR_RECEPTORS	REACTOME_SIGNALING_BY_NUCLEAR_RECEPTORS	65/1559	262/12465	2.84081478647244e-08	1.5351504008983e-07	7.6852489851766e-08	192670/8644/207/208/8854/220/1386/8312/596/685/857/1027/4435/1385/1387/1509/6387/1655/9166/1956/2033/2066/2099/3169/2309/2625/2771/2773/2782/2792/57678/3065/3265/3326/3315/3480/3725/23028/3845/5594/5595/5469/4318/4602/4609/8648/4846/5163/5164/5166/5170/5290/5295/5436/5467/5481/5590/5747/5885/5914/5915/5916/6464/8877/6714	65	ann_GO0006915.txt.txt
REACTOME_AKT_PHOSPHORYLATES_TARGETS_IN_THE_CYTOSOL	REACTOME_AKT_PHOSPHORYLATES_TARGETS_IN_THE_CYTOSOL	11/1559	14/12465	2.87662988563354e-08	1.54444303568481e-07	7.73176964661852e-08	207/84335/208/572/842/1026/1027/2931/2932/4193/7249	11	ann_GO0006915.txt.txt
REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_ASSOCIATION_WITH_CO_FACTORS	REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_ASSOCIATION_WITH_CO_FACTORS	11/1559	14/12465	2.87662988563354e-08	1.54444303568481e-07	7.73176964661852e-08	207/208/5457/5458/23368/10848/7157/7159/8626/7161/25946	11	ann_GO0006915.txt.txt
REACTOME_C_TYPE_LECTIN_RECEPTORS_CLRS	REACTOME_C_TYPE_LECTIN_RECEPTORS_CLRS	42/1559	140/12465	2.97659147199229e-08	1.59295653291458e-07	7.97463725433587e-08	8915/84433/64170/841/997/64581/1387/8454/2033/2207/2534/3265/3551/8517/3553/3708/3845/4067/10892/6885/4582/4790/4792/5058/5062/5063/5170/5534/5580/5716/10197/29108/5894/5970/6233/6714/6850/7189/7311/7314/7316/9040	42	ann_GO0006915.txt.txt
IL17 signaling pathway%WikiPathways_20190910%WP2112%Homo sapiens	IL17 signaling pathway%WikiPathways_20190910%WP2112%Homo sapiens	17/1559	32/12465	3.65228601358773e-08	1.94203285145578e-07	9.72217835600782e-08	207/1051/2932/3551/8517/3605/3717/6885/5594/5595/4790/5290/5970/6774/7187/10758/7189	17	ann_GO0006915.txt.txt
Toll-like Receptor Signaling%WikiPathways_20190910%WP3858%Homo sapiens	Toll-like Receptor Signaling%WikiPathways_20190910%WP3858%Homo sapiens	17/1559	32/12465	3.65228601358773e-08	1.94203285145578e-07	9.72217835600782e-08	3551/9641/8517/3654/3661/3665/5594/4615/4790/5970/148022/353376/7097/7098/7099/7187/7189	17	ann_GO0006915.txt.txt
REACTOME_SIGNALING_BY_SCF_KIT	REACTOME_SIGNALING_BY_SCF_KIT	20/1559	43/12465	4.27674164672057e-08	2.26680970987522e-07	1.13480718320583e-07	867/1111/2534/3265/3717/4254/3845/3932/4067/4318/5290/5295/5578/5777/6654/6714/6772/6774/6777/7409	20	ann_GO0006915.txt.txt
KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY	KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY	26/1559	67/12465	4.31644472779259e-08	2.28056745331462e-07	1.14169456594983e-07	9370/207/208/3551/8517/8660/3717/3952/5599/5601/2475/4790/4792/10891/5562/5563/5588/5970/9021/6774/6794/7124/7132/7133/8717/7186	26	ann_GO0006915.txt.txt
REACTOME_DAP12_SIGNALING	REACTOME_DAP12_SIGNALING	16/1559	29/12465	4.55258515932924e-08	2.39010720864785e-07	1.19653220876441e-07	695/2534/3265/3845/3932/5290/5291/5295/5335/6464/6654/6850/54209/7305/7410/10451	16	ann_GO0006915.txt.txt
Selective expression of chemokine receptors during T-cell polarization%WikiPathways_20190910%WP4494%Homo sapiens	Selective expression of chemokine receptors during T-cell polarization%WikiPathways_20190910%WP4494%Homo sapiens	16/1559	29/12465	4.55258515932924e-08	2.39010720864785e-07	1.19653220876441e-07	6348/1234/1236/940/959/1437/2833/7852/3458/3592/3593/3558/3565/7040/7042/7043	16	ann_GO0006915.txt.txt
Lung fibrosis%WikiPathways_20190910%WP3624%Homo sapiens	Lung fibrosis%WikiPathways_20190910%WP3624%Homo sapiens	25/1559	63/12465	4.64086868378592e-08	2.41687282038604e-07	1.20993157278296e-07	655/6347/6348/6352/1490/1051/1437/1906/26585/3082/3162/3479/3593/3596/3553/3565/3569/4204/4318/4780/6498/7015/7040/7076/7124	25	ann_GO0006915.txt.txt
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_MECP2	REACTOME_TRANSCRIPTIONAL_REGULATION_BY_MECP2	25/1559	63/12465	4.64086868378592e-08	2.41687282038604e-07	1.20993157278296e-07	192670/9212/627/815/817/1385/1392/28514/2903/3065/3066/8841/28996/3064/3654/4204/4208/4851/5468/5728/5770/6446/25942/6657/6750	25	ann_GO0006915.txt.txt
KEGG_TIGHT_JUNCTION	KEGG_TIGHT_JUNCTION	40/1559	132/12465	4.64727202955483e-08	2.41687282038604e-07	1.20993157278296e-07	87/88/89/81/207/208/998/1019/1366/1457/1459/1495/1499/2017/23136/2771/2773/3059/3265/3845/260425/51776/5515/5516/5518/5519/5521/5578/5579/5580/5581/5582/5583/5584/5588/5590/5728/387/6714/8531	40	ann_GO0006915.txt.txt
Nanoparticle triggered regulated necrosis%WikiPathways_20190910%WP2513%Homo sapiens	Nanoparticle triggered regulated necrosis%WikiPathways_20190910%WP2513%Homo sapiens	10/1559	12/12465	4.74166575995359e-08	2.45006773697095e-07	1.22654956661913e-07	841/8772/5599/142/8737/11035/148022/7124/7132/8717	10	ann_GO0006915.txt.txt
REACTOME_TICAM1_DEPENDENT_ACTIVATION_OF_IRF3_IRF7	REACTOME_TICAM1_DEPENDENT_ACTIVATION_OF_IRF3_IRF7	10/1559	12/12465	4.74166575995359e-08	2.45006773697095e-07	1.22654956661913e-07	9641/3661/3665/6233/148022/7098/7187/7311/7314/7316	10	ann_GO0006915.txt.txt
Platelet-mediated interactions with vascular and circulating cells%WikiPathways_20190910%WP4462%Homo sapiens	Platelet-mediated interactions with vascular and circulating cells%WikiPathways_20190910%WP4462%Homo sapiens	12/1559	17/12465	4.75540573420521e-08	2.45006773697095e-07	1.22654956661913e-07	6347/6352/958/959/3383/3553/5196/7040/7042/7043/7097/7099	12	ann_GO0006915.txt.txt
KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION	KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION	30/1559	85/12465	5.14943201319764e-08	2.64486306807891e-07	1.32406773942087e-07	207/208/369/673/699/983/2771/2773/3326/3479/3480/3630/3845/4085/5594/1432/5595/5599/5601/5139/5290/5291/5293/5294/5295/5347/5894/6195/6196/6197	30	ann_GO0006915.txt.txt
BMP Signaling Pathway in Eyelid Development%WikiPathways_20190910%WP3927%Homo sapiens	BMP Signaling Pathway in Eyelid Development%WikiPathways_20190910%WP3927%Homo sapiens	13/1559	20/12465	5.77675101232704e-08	2.95791047205264e-07	1.48078510354972e-07	652/1956/2255/2263/2296/2303/3625/3725/5595/5601/4851/6422/6469	13	ann_GO0006915.txt.txt
LncRNA involvement in canonical Wnt signaling and colorectal cancer%WikiPathways_20190910%WP4258%Homo sapiens	LncRNA involvement in canonical Wnt signaling and colorectal cancer%WikiPathways_20190910%WP4258%Homo sapiens	34/1559	104/12465	6.02303072605246e-08	3.07452553062186e-07	1.53916477501389e-07	324/467/8312/894/57680/1457/1459/1499/22943/8061/7976/7855/8326/2932/3190/3725/83999/51176/4040/6885/4609/6422/6423/6424/6425/6934/7020/7471/7480/7481/89780/54361/7474/7476	34	ann_GO0006915.txt.txt
Microglia Pathogen Phagocytosis Pathway%WikiPathways_20190910%WP3937%Homo sapiens	Microglia Pathogen Phagocytosis Pathway%WikiPathways_20190910%WP3937%Homo sapiens	19/1559	40/12465	6.09870432240746e-08	3.1036044389184e-07	1.55372221839829e-07	2207/3055/3684/3689/4067/653361/3071/5290/5291/5293/5294/5295/5777/6850/54209/7305/7409/7410/10451	19	ann_GO0006915.txt.txt
Mammary gland development pathway - Involution (Stage 4 of 4)%WikiPathways_20190910%WP2815%Homo sapiens	Mammary gland development pathway - Involution (Stage 4 of 4)%WikiPathways_20190910%WP2815%Homo sapiens	9/1559	10/12465	6.51640344400293e-08	3.30602853626938e-07	1.65505949374483e-07	581/1116/1869/3572/4318/4609/9021/6774/7157	9	ann_GO0006915.txt.txt
REACTOME_IRS_MEDIATED_SIGNALLING	REACTOME_IRS_MEDIATED_SIGNALLING	21/1559	48/12465	7.41312872979898e-08	3.74950626912699e-07	1.87707271110764e-07	208/2255/26281/2249/2253/2260/2263/2261/2322/2323/10818/3265/8660/3845/5170/5290/5291/5295/6654/117145/57761	21	ann_GO0006915.txt.txt
KEGG_ALZHEIMERS_DISEASE	KEGG_ALZHEIMERS_DISEASE	46/1559	165/12465	7.9429524262883e-08	4.00527601070282e-07	2.00511581005966e-07	102/6868/317/322/51107/348/351/22926/487/23621/572/637/824/836/840/841/842/1020/8851/54205/9451/2081/8772/355/2597/2902/2903/2932/3553/3708/4035/5594/5595/4137/8883/23385/4719/4722/5533/5534/5663/5664/55851/6622/7124/7132	46	ann_GO0006915.txt.txt
REACTOME_RAF_ACTIVATION	REACTOME_RAF_ACTIVATION	16/1559	30/12465	8.62375928875369e-08	4.33539898789163e-07	2.17038152434662e-07	369/673/815/817/3265/3717/3845/4296/5245/5515/5516/5518/5519/5894/6714/7529	16	ann_GO0006915.txt.txt
Phytochemical activity on NRF2 transcriptional activation%WikiPathways_20190910%WP3%Homo sapiens	Phytochemical activity on NRF2 transcriptional activation%WikiPathways_20190910%WP3%Homo sapiens	11/1559	15/12465	9.56135968178189e-08	4.79223435410156e-07	2.39908182188771e-07	7965/1051/2729/2730/3162/5599/4780/1728/5290/5578/23657	11	ann_GO0006915.txt.txt
REACTOME_SIGNALING_BY_EGFR	REACTOME_SIGNALING_BY_EGFR	21/1559	49/12465	1.14526188247583e-07	5.72285982839581e-07	2.86497027670714e-07	102/6868/8874/685/867/998/1956/3265/3845/5290/5295/5335/6233/30011/6464/6654/10253/6714/7311/7314/7316	21	ann_GO0006915.txt.txt
REACTOME_DISEASES_OF_IMMUNE_SYSTEM	REACTOME_DISEASES_OF_IMMUNE_SYSTEM	14/1559	24/12465	1.2509449711326e-07	6.19497823017605e-07	3.10132154665709e-07	695/929/3551/8517/23643/4615/4790/4792/5970/148022/7097/7098/7099/7187	14	ann_GO0006915.txt.txt
REACTOME_GROWTH_HORMONE_RECEPTOR_SIGNALING	REACTOME_GROWTH_HORMONE_RECEPTOR_SIGNALING	14/1559	24/12465	1.2509449711326e-07	6.19497823017605e-07	3.10132154665709e-07	6868/8660/3717/4067/5594/5595/5618/5770/5777/8835/9021/6772/6774/6777	14	ann_GO0006915.txt.txt
REACTOME_SIGNALING_BY_EGFR_IN_CANCER	REACTOME_SIGNALING_BY_EGFR_IN_CANCER	14/1559	24/12465	1.2509449711326e-07	6.19497823017605e-07	3.10132154665709e-07	685/867/1956/3265/3845/5290/5295/5335/6233/6464/6654/7311/7314/7316	14	ann_GO0006915.txt.txt
REACTOME_GASTRIN_CREB_SIGNALLING_PATHWAY_VIA_PKC_AND_MAPK	REACTOME_GASTRIN_CREB_SIGNALLING_PATHWAY_VIA_PKC_AND_MAPK	12/1559	18/12465	1.26362030145454e-07	6.23912523843181e-07	3.12342236167805e-07	1385/1956/3265/3845/5594/5595/5598/5578/6195/6196/6197/6654	12	ann_GO0006915.txt.txt
Mesodermal Commitment Pathway%WikiPathways_20190910%WP2857%Homo sapiens	Mesodermal Commitment Pathway%WikiPathways_20190910%WP2857%Homo sapiens	44/1559	157/12465	1.28372555923114e-07	6.31958665508743e-07	3.1637028462701e-07	90/8312/652/655/659/708/23181/22943/28514/2253/2260/3169/2296/2303/7855/2625/2627/9573/8091/3064/3624/3717/9314/9113/51176/10637/7044/4780/4838/9241/8554/5515/5915/5916/4088/4091/6615/6657/6899/6926/27324/10451/89780/10413	44	ann_GO0006915.txt.txt
Regulatory circuits of the STAT3 signaling pathway%WikiPathways_20190910%WP4538%Homo sapiens	Regulatory circuits of the STAT3 signaling pathway%WikiPathways_20190910%WP4538%Homo sapiens	28/1559	79/12465	1.28834195700562e-07	6.32354824459268e-07	3.16568609180142e-07	186/84335/1271/1387/64798/1956/2149/53832/3559/3560/3570/3572/3575/3717/3718/5594/1432/5595/5598/5599/5601/2475/5159/5579/5788/9021/6714/6774	28	ann_GO0006915.txt.txt
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_THE_AP_2_TFAP2_FAMILY_OF_TRANSCRIPTION_FACTORS	REACTOME_TRANSCRIPTIONAL_REGULATION_BY_THE_AP_2_TFAP2_FAMILY_OF_TRANSCRIPTION_FACTORS	18/1559	38/12465	1.43642223662074e-07	7.0295707685953e-07	3.51913412418495e-07	348/1026/1082/4435/10370/1387/1956/2033/2099/3329/4605/4609/4869/7020/7021/83741/7422/51741	18	ann_GO0006915.txt.txt
REACTOME_DEACTIVATION_OF_THE_BETA_CATENIN_TRANSACTIVATING_COMPLEX	REACTOME_DEACTIVATION_OF_THE_BETA_CATENIN_TRANSACTIVATING_COMPLEX	19/1559	42/12465	1.61903211081722e-07	7.88137598223641e-07	3.94556368769044e-07	207/208/324/57680/1499/3065/51176/6233/6657/6659/83595/6662/6934/7088/7311/7314/7316/331/7534	19	ann_GO0006915.txt.txt
REACTOME_SIGNALING_BY_RAS_MUTANTS	REACTOME_SIGNALING_BY_RAS_MUTANTS	23/1559	58/12465	1.61998144059229e-07	7.88137598223641e-07	3.94556368769044e-07	369/408/409/673/815/817/153090/2243/2244/2266/3265/3717/3845/4296/5594/5595/4763/5245/5894/5921/6714/8831/7529	23	ann_GO0006915.txt.txt
REACTOME_INTERLEUKIN_10_SIGNALING	REACTOME_INTERLEUKIN_10_SIGNALING	20/1559	46/12465	1.71902881846278e-07	8.33879768956069e-07	4.17455751851996e-07	6363/6347/6348/6352/1234/1437/3627/3383/3586/3592/3593/3552/3553/3569/5743/6774/7076/7124/7132/7133	20	ann_GO0006915.txt.txt
Structural Pathway of Interleukin 1 (IL-1)%WikiPathways_20190910%WP2637%Homo sapiens	Structural Pathway of Interleukin 1 (IL-1)%WikiPathways_20190910%WP2637%Homo sapiens	21/1559	50/12465	1.74324920956088e-07	8.43163393195771e-07	4.22103307148544e-07	1386/3551/3552/3654/3665/6416/5608/5609/6885/5594/1432/5595/5599/5601/2872/4609/4615/4790/4792/5970/7189	21	ann_GO0006915.txt.txt
 Control of immune tolerance by vasoactive intestinal peptide%WikiPathways_20190910%WP4484%Homo sapiens	 Control of immune tolerance by vasoactive intestinal peptide%WikiPathways_20190910%WP4484%Homo sapiens	10/1559	13/12465	1.82287594977046e-07	8.7656556541136e-07	4.38825057015681e-07	940/1493/355/3458/3586/3592/3558/3565/7040/7432	10	ann_GO0006915.txt.txt
REACTOME_CHK1_CHK2_CDS1_MEDIATED_INACTIVATION_OF_CYCLIN_B:CDK1_COMPLEX	REACTOME_CHK1_CHK2_CDS1_MEDIATED_INACTIVATION_OF_CYCLIN_B:CDK1_COMPLEX	10/1559	13/12465	1.82287594977046e-07	8.7656556541136e-07	4.38825057015681e-07	983/1111/11200/2810/7529/7531/7532/7533/10971/7534	10	ann_GO0006915.txt.txt
Cytosolic DNA-sensing pathway%WikiPathways_20190910%WP4655%Homo sapiens	Cytosolic DNA-sensing pathway%WikiPathways_20190910%WP4655%Homo sapiens	27/1559	76/12465	2.03795972355394e-07	9.74491150651928e-07	4.87848429849543e-07	103/9447/9474/834/843/841/6352/3627/1540/8772/3440/3456/3551/9641/8517/3553/90865/3569/3661/3665/4790/4792/29108/5970/8737/11035/8717	27	ann_GO0006915.txt.txt
REACTOME_CREB1_PHOSPHORYLATION_THROUGH_NMDA_RECEPTOR_MEDIATED_ACTIVATION_OF_RAS_SIGNALING	REACTOME_CREB1_PHOSPHORYLATION_THROUGH_NMDA_RECEPTOR_MEDIATED_ACTIVATION_OF_RAS_SIGNALING	15/1559	28/12465	2.03826660202664e-07	9.74491150651928e-07	4.87848429849543e-07	88/815/817/1385/2902/3265/3845/5594/5595/4747/5170/5924/6195/6196/6197	15	ann_GO0006915.txt.txt
REACTOME_ESR_MEDIATED_SIGNALING	REACTOME_ESR_MEDIATED_SIGNALING	55/1559	219/12465	2.13950993927196e-07	1.01851980582625e-06	5.0988999511241e-07	192670/207/208/1386/8312/596/685/857/1027/4435/1385/1387/1509/6387/1655/9166/1956/2033/2066/2099/3169/2309/2625/2771/2773/2782/2792/57678/3065/3265/3326/3315/3480/3725/23028/3845/5594/5595/5469/4318/4602/4609/8648/4846/5170/5290/5295/5436/5481/5590/5747/5885/6464/8877/6714	55	ann_GO0006915.txt.txt
REACTOME_CYTOSOLIC_SENSORS_OF_PATHOGEN_ASSOCIATED_DNA	REACTOME_CYTOSOLIC_SENSORS_OF_PATHOGEN_ASSOCIATED_DNA	24/1559	63/12465	2.14263660176831e-07	1.01851980582625e-06	5.0988999511241e-07	1387/1499/51428/2033/3428/3551/8517/3661/3665/4361/4615/4790/4792/5591/5970/8737/11035/6233/148022/7098/22954/7311/7314/7316	24	ann_GO0006915.txt.txt
miRNA regulation of prostate cancer signaling pathways%WikiPathways_20190910%WP3981%Homo sapiens	miRNA regulation of prostate cancer signaling pathways%WikiPathways_20190910%WP3981%Homo sapiens	23/1559	59/12465	2.34310906300867e-07	1.11063369586611e-06	5.5600392502672e-07	367/572/596/842/1026/1027/90993/1387/1499/2308/2932/8517/3845/5594/4193/2475/4790/4792/5159/5290/5894/6654/7157	23	ann_GO0006915.txt.txt
REACTOME_ONCOGENIC_MAPK_SIGNALING	REACTOME_ONCOGENIC_MAPK_SIGNALING	28/1559	81/12465	2.35607171930415e-07	1.11359629126085e-06	5.57487055489872e-07	369/408/409/10533/10018/673/815/817/153090/2243/2244/2266/8087/3265/3717/3845/4000/4296/5594/5595/4763/5245/5894/5921/6714/8831/8805/7529	28	ann_GO0006915.txt.txt
Interferon type I signaling pathways%WikiPathways_20190910%WP585%Homo sapiens	Interferon type I signaling pathways%WikiPathways_20190910%WP585%Homo sapiens	22/1559	55/12465	2.50839327501726e-07	1.17892271046358e-06	5.90190678313355e-07	867/1385/1399/2534/8660/3932/5608/1432/2475/27250/8554/5293/5295/5777/5788/10399/6194/6198/9021/6772/6774/7409	22	ann_GO0006915.txt.txt
IL1 and megakaryocytes in obesity%WikiPathways_20190910%WP2865%Homo sapiens	IL1 and megakaryocytes in obesity%WikiPathways_20190910%WP2865%Homo sapiens	14/1559	25/12465	2.51560361364742e-07	1.17892271046358e-06	5.90190678313355e-07	6347/2149/3383/3458/3553/3654/4318/4615/4790/114548/5290/6280/7076/7097	14	ann_GO0006915.txt.txt
Physiological and Pathological Hypertrophy  of the Heart%WikiPathways_20190910%WP1528%Homo sapiens	Physiological and Pathological Hypertrophy  of the Heart%WikiPathways_20190910%WP1528%Homo sapiens	14/1559	25/12465	2.51560361364742e-07	1.17892271046358e-06	5.90190678313355e-07	183/817/1906/2626/3572/3725/5594/1432/5599/4776/5579/5581/387/6774	14	ann_GO0006915.txt.txt
Development and heterogeneity of the ILC family%WikiPathways_20190910%WP3893%Homo sapiens	Development and heterogeneity of the ILC family%WikiPathways_20190910%WP3893%Homo sapiens	16/1559	32/12465	2.78592385527226e-07	1.2982718190721e-06	6.49939066176764e-07	196/64919/2625/3458/3592/3593/3596/3605/3553/90865/3565/3569/3574/7124/85480/7704	16	ann_GO0006915.txt.txt
REACTOME_NUCLEAR_SIGNALING_BY_ERBB4	REACTOME_NUCLEAR_SIGNALING_BY_ERBB4	16/1559	32/12465	2.78592385527226e-07	1.2982718190721e-06	6.49939066176764e-07	6868/51107/83464/348/685/6387/2066/2099/23385/5663/5664/55851/6285/6714/51741/10413	16	ann_GO0006915.txt.txt
Hematopoietic Stem Cell Gene Regulation by GABP alpha/beta Complex%WikiPathways_20190910%WP3657%Homo sapiens	Hematopoietic Stem Cell Gene Regulation by GABP alpha/beta Complex%WikiPathways_20190910%WP3657%Homo sapiens	13/1559	22/12465	2.90489244555574e-07	1.34240015798802e-06	6.72030534978297e-07	472/596/598/1387/1786/1788/2033/2120/2322/2309/3002/4170/5728	13	ann_GO0006915.txt.txt
