SUID	shared name	name	selected	id	type	entrezgene_id	ENSG_ID	hgnc_symbol	TiO2_24hrs_10_Caco2.logFC	TiO2_24hrs_10_Caco2.P.Value	TiO2_24hrs_100_Caco2.logFC	TiO2_24hrs_100_Caco2.P.Value	TiO2_24hrs_10_SAE.logFC	TiO2_24hrs_10_SAE.P.Value	TiO2_24hrs_100_SAE.logFC	TiO2_24hrs_100_SAE.P.Value	TiO2_24hrs_10_THP1.logFC	TiO2_24hrs_10_THP1.P.Value	TiO2_24hrs_100_THP1.logFC	TiO2_24hrs_100_THP1.P.Value
1857	10859	10859	FALSE	10859	Gene	10859	ENSG00000104972	LILRB1	-0.04933091	0.7074199	0.05918749	0.6530635	0.01639412	0.8528784	0.0193992	0.8263729	0.09030645	0.5492069	-0.1643807	0.286719
1858	11024	11024	FALSE	11024	Gene	11024	ENSG00000104974	LILRA1	-0.09536822	0.2510266	-0.05999608	0.4600126	0.097716	0.1877142	0.1415	0.06852615	-0.0742635	0.345172	-0.03578431	0.6425938
1859	27181	27181	FALSE	27181	Gene	27181	ENSG00000105366	SIGLEC8	-0.1076814	0.0820352	-0.06951191	0.2381701	-0.0002318255	0.9970978	0.02301429	0.7190044	0.03723004	0.5698442	0.001283754	0.9842171
1860	3386	3386	FALSE	3386	Gene	3386	ENSG00000105371	ICAM4	0.1457875	0.1067931	0.04829451	0.5673995	0.05961408	0.4590203	0.1120195	0.1794332	-0.01200468	0.9220565	-0.1207238	0.3381319
1861	7087	7087	FALSE	7087	Gene	7087	ENSG00000105376	ICAM5	-0.01167127	0.8994408	-0.04788555	0.6067543	-0.1056498	0.2622875	-0.07022962	0.4474403	0.00318175	0.9760631	0.007588696	0.9429561
1862	945	945	FALSE	945	Gene	945	ENSG00000105383	CD33	0.05424881	0.4368921	0.1301429	0.08277658	0.1806347	0.02303404	0.1246637	0.09253766	-0.3419656	0.03308955	-0.6652855	0.0008711999
1863	946	946	FALSE	946	Gene	946	ENSG00000105492	SIGLEC6	0.13331	0.06662874	0.1485206	0.04520684	0.2572329	0.0005314251	0.02824366	0.5848318	0.08595357	0.3419505	-0.0003981104	0.9963929
1864	8778	8778	FALSE	8778	Gene	8778	ENSG00000105501	SIGLEC5	0.2346745	0.05855797	0.06033572	0.5912199	0.363541	0.002244006	0.3032445	0.006631454	0.3067867	0.1085323	-0.2202709	0.2327292
1865	10990	10990	FALSE	10990	Gene	10990	ENSG00000105609	LILRB5	-0.02316373	0.8449736	-0.009059198	0.9389855	0.05863225	0.5330617	-0.03767031	0.686922	0.1869053	0.01917981	-0.06638742	0.3376762
1866	56654	56654	FALSE	56654	Gene	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1867	3384	3384	FALSE	3384	Gene	3384	ENSG00000108622	ICAM2	0.01274385	0.8153952	0.1585668	0.0151948	0.00798941	0.8972371	0.02647953	0.6700472	0.0007635656	0.9970291	-0.2087515	0.3227068
1868	1277	1277	FALSE	1277	Gene	1277	ENSG00000108821	COL1A1	0.07200525	0.245213	0.04515577	0.4556067	0.0329636	0.5535013	0.0329636	0.5535013	-0.04365216	0.597405	-0.039257	0.6342897
1869	56253	56253	FALSE	56253	Gene	56253	ENSG00000109943	CRTAM	0.01876433	0.9066772	0.1240371	0.4459666	-0.01723186	0.8681002	0.02920183	0.7786883	0.2078762	0.147289	0.4926702	0.00454868
1870	975	975	FALSE	975	Gene	975	ENSG00000110651	CD81	0.005988735	0.9045675	0.01831407	0.7148333	0.006220003	0.9249503	-0.0561673	0.4040779	-0.08281201	0.3118649	-0.195476	0.03242424
1871	9976	9976	FALSE	9976	Gene	9976	ENSG00000110852	CLEC2B	-0.1598298	0.07157748	-0.06519379	0.4264482	-0.07388359	0.5951471	0.1010247	0.4704546	-0.2261282	0.5919373	-0.3579493	0.401952
1872	3820	3820	FALSE	3820	Gene	3820	ENSG00000111796	KLRB1	-0.0627958	0.5383035	-0.1011211	0.3298514	0.1750509	0.06488271	0.001882021	0.9825335	-0.0138337	0.8424537	0.002278866	0.9738511
1873	80329	80329	FALSE	80329	Gene	80329	ENSG00000111981	ULBP1	-0.07273074	0.4278654	0.06550907	0.4736512	-0.06582849	0.5788293	0.05539252	0.6395979	-0.07560359	0.4913995	-0.2188177	0.06789022
1874	79865	79865	FALSE	79865	Gene	79865	ENSG00000112195	TREML2	-0.03413273	0.4912346	-0.02387892	0.6277169	0.1120119	0.06560979	0.08687504	0.1391053	0.06346033	0.4507577	0.02163442	0.794148
1875	3676	3676	FALSE	3676	Gene	3676	ENSG00000115232	ITGA4	0.008852166	0.8611459	0.008913396	0.860197	-0.006307576	0.9083493	-0.01775258	0.7465581	-0.2906565	0.09553492	-0.9594789	0.0001745108
1876	11126	11126	FALSE	11126	Gene	11126	ENSG00000117281	CD160	-0.01766095	0.8784054	-0.03138814	0.7860015	0.133781	0.2051538	0.01837137	0.8556468	0.170697	0.08140009	0.08447684	0.3566721
1877	29990	29990	FALSE	29990	Gene	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1878	54210	54210	FALSE	54210	Gene	54210	ENSG00000124731	TREM1	-0.1025264	0.2937499	-0.09869016	0.311089	0.1927712	0.06762569	0.1671287	0.1055879	-0.01951561	0.8763857	-0.1746699	0.1860285
1879	3802	3802	FALSE	3802	Gene	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1880	10870	10870	FALSE	10870	Gene	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1881	27180	27180	FALSE	27180	Gene	27180	ENSG00000129450	SIGLEC9	-0.05118948	0.4012794	0.05217572	0.3926364	0.1636112	0.1715256	0.1940992	0.1115612	-0.2437474	0.06603028	-0.4198041	0.005773883
1882	5819	5819	FALSE	5819	Gene	5819	ENSG00000130202	NECTIN2	-0.0340125	0.5745704	0.03410728	0.5735241	0.04093585	0.5848408	-0.07519859	0.3247492	-0.03866716	0.7480084	0.0222062	0.853327
1883	79465	79465	FALSE	79465	Gene	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1884	10288	10288	FALSE	10288	Gene	10288	ENSG00000131042	LILRB2	-0.03642225	0.434164	-0.009060281	0.843169	-0.03590962	0.6772339	-0.1995938	0.03972717	0.004116948	0.958221	0.07197765	0.3710328
1885	6441	6441	FALSE	6441	Gene	6441	ENSG00000133661	SFTPD	-0.03084923	0.7595782	-0.00686638	0.9455518	-0.01174317	0.9089346	-0.1100359	0.2983542	-0.01062584	0.9241796	-0.1005426	0.3786705
1886	3824	3824	FALSE	3824	Gene	3824	ENSG00000134539	KLRD1	-0.02046555	0.7106489	0.03911177	0.4828922	0.1476785	0.06842251	0.08902295	0.244757	0.08366468	0.2970505	0.1403532	0.09642906
1887	3821	3821	FALSE	3821	Gene	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1888	10219	10219	FALSE	10219	Gene	10219	ENSG00000139187	KLRG1	0.007800153	0.8772605	0.03285913	0.520074	0.06192031	0.5596205	0.07169041	0.5007473	-0.01318306	0.8515286	-0.09473675	0.1998187
1889	196500	196500	FALSE	196500	Gene	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1890	1280	1280	FALSE	1280	Gene	1280	ENSG00000139219	COL2A1	0.2774461	0.03864652	0.4388451	0.004053778	0.004258669	0.955959	-0.06706391	0.3941223	-0.03892767	0.5442793	-0.1471757	0.0412474
1891	3695	3695	FALSE	3695	Gene	3695	ENSG00000139626	ITGB7	0.06123821	0.270774	0.002207852	0.9671783	0.1083334	0.1263033	0.03882895	0.5617541	-0.0887703	0.8070212	-0.4213903	0.2630646
1892	89790	89790	FALSE	89790	Gene	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1893	51348	51348	FALSE	51348	Gene	51348	ENSG00000150045	KLRF1	0.02337077	0.8378065	0.07256424	0.529328	0.01394994	0.7962828	0.02750922	0.6125812	0.04353322	0.7029026	-0.05863925	0.6086579
1894	2209	2209	FALSE	2209	Gene	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1895	10666	10666	FALSE	10666	Gene	10666	ENSG00000150637	CD226	0.0310593	0.7357167	0.002138259	0.9813997	-0.187385	0.02604457	-0.09723647	0.2025488	0.009783309	0.9669302	-0.2738099	0.2635222
1896	10225	10225	FALSE	10225	Gene	10225	ENSG00000153283	CD96	0.1685776	0.08443988	0.04062456	0.6513522	-0.05341759	0.5163711	0.01756885	0.8292282	0.1262459	0.1520093	0.1548328	0.0872021
1897	925	925	FALSE	925	Gene	925	ENSG00000153563	CD8A	0.03909198	0.6549919	0.1169822	0.2001152	-0.1424516	0.07226285	-0.07657325	0.303469	0.01851008	0.8357407	0.03763286	0.6745563
1898	1525	1525	FALSE	1525	Gene	1525	ENSG00000154639	CXADR	-0.01805508	0.9440791	-0.8705473	0.006983045	0.1702971	0.442568	-0.1694522	0.4447623	-0.1802237	0.7505182	-1.240374	0.05066777
1899	81035	81035	FALSE	81035	Gene	81035	ENSG00000158270	COLEC12	-0.1242908	0.3131825	-0.05429641	0.6517863	0.2841319	0.01091584	0.2594317	0.01719467	0.08497511	0.3438943	-0.0814739	0.3631564
1900	912	912	FALSE	912	Gene	912	ENSG00000158473	CD1D	0.01969061	0.8306821	-0.1057637	0.2673824	-0.324354	0.0133325	-0.4209812	0.00310627	-0.1287007	0.7178307	-1.446376	0.002378848
1901	909	909	FALSE	909	Gene	909	ENSG00000158477	CD1A	0.01006465	0.9188191	-0.10741	0.2922999	0.08475193	0.1886187	-0.03854329	0.5344866	-0.03581341	0.8115338	-0.09010788	0.5520303
1902	911	911	FALSE	911	Gene	911	ENSG00000158481	CD1C	-0.08100529	0.3133339	0.01715306	0.8261281	0.2062473	0.02843443	0.2301259	0.01726438	0.08249945	0.4529677	-0.1652416	0.1507691
1903	910	910	FALSE	910	Gene	910	ENSG00000158485	CD1B	-0.09549611	0.2751319	-0.07230372	0.4018471	0.2268562	0.01509943	0.2488702	0.009400378	-0.0003774971	0.9968718	-0.02289686	0.8123372
1904	3689	3689	FALSE	3689	Gene	3689	ENSG00000160255	ITGB2	0.06704077	0.3705268	0.1793401	0.03272757	-0.179834	0.05163333	-0.4771853	0.0001927634	-0.0691749	0.357068	-0.2374556	0.008855924
1905	120425	120425	FALSE	120425	Gene	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1906	917	917	FALSE	917	Gene	917	ENSG00000160654	CD3G	0.03213583	0.735253	-0.01228648	0.896842	0.01976549	0.8260336	0.07478284	0.4138001	0.1080209	0.2210322	0.02207569	0.7941119
1907	114132	114132	FALSE	114132	Gene	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1908	146894	146894	FALSE	146894	Gene	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1909	340205	340205	FALSE	340205	Gene	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1910	7412	7412	FALSE	7412	Gene	7412	ENSG00000162692	VCAM1	-0.1175629	0.1159311	-0.1240969	0.09950829	-0.05557056	0.4500646	-0.2058259	0.01638178	0.9546802	0.004032814	0.8137899	0.009747534
1911	114836	114836	FALSE	114836	Gene	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1912	131450	131450	FALSE	131450	Gene	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1913	135250	135250	FALSE	135250	Gene	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1914	1278	1278	FALSE	1278	Gene	1278	ENSG00000164692	COL1A2	-0.01617147	0.6914285	-0.05328247	0.2097991	-0.06090411	0.272172	0.07772709	0.1693819	0.06695157	0.4195732	0.09348721	0.267923
1915	567	567	FALSE	567	Gene	567	ENSG00000166710	B2M	0.001537493	0.9672135	0.01799215	0.6327709	0.03588799	0.4657508	0.0249287	0.6096667	0.01641193	0.7767181	-0.00101161	0.9860203
1916	915	915	FALSE	915	Gene	915	ENSG00000167286	CD3D	-0.09073749	0.3824253	-0.03388303	0.7395368	0.06049786	0.3764629	0.04444136	0.5117074	0.02019649	0.8484936	-0.0698657	0.5135571
1917	3903	3903	FALSE	3903	Gene	3903	ENSG00000167613	LAIR1	-0.1844826	0.04963966	0.007005421	0.9332792	0.1086729	0.1866298	0.1200782	0.148512	-0.1622061	0.2404547	-0.8160099	0.0001418966
1918	3904	3904	FALSE	3904	Gene	3904	ENSG00000167618	LAIR2	-0.2368653	0.005748276	-0.1149208	0.1145373	0.244736	0.111568	-0.03638094	0.7996359	0.06175262	0.5845186	-0.03116645	0.7811844
1919	3811	3811	FALSE	3811	Gene	3811	ENSG00000167633	KIR3DL1	-0.1422916	0.1172707	-0.004045896	0.9617865	-0.05391153	0.4049175	-0.00965287	0.8792157	0.0853341	0.2982057	-0.08025648	0.3261725
1920	10871	10871	FALSE	10871	Gene	10871	ENSG00000167850	CD300C	-0.05876979	0.538596	0.03879488	0.6829434	0.1146639	0.2614484	0.05474356	0.5817175	-0.02464365	0.8899473	-0.3354527	0.08486144
1921	11314	11314	FALSE	11314	Gene	11314	ENSG00000167851	CD300A	0.01452128	0.724271	0.05650981	0.1903461	0.05195607	0.3437214	0.04897968	0.3707786	-0.3545273	0.005937747	-1.591336	6.706322e-08
1922	1281	1281	FALSE	1281	Gene	1281	ENSG00000168542	COL3A1	-0.09129623	0.2027438	0.02974126	0.665033	-0.03851007	0.4843308	-0.04185708	0.4482729	-0.08736886	0.6506961	-0.1517347	0.4370676
1923	27036	27036	FALSE	27036	Gene	27036	ENSG00000168995	SIGLEC7	-0.03374438	0.47052	-0.03558642	0.4473971	0.08070946	0.1644013	0.07957056	0.1698344	0.01233613	0.8638049	-0.1884921	0.02467544
1924	126014	126014	FALSE	126014	Gene	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1925	926	926	FALSE	926	Gene	926	ENSG00000172116	CD8B	-0.03620567	0.623878	0.001065268	0.9884077	-0.03312163	0.6841573	0.08238058	0.3227311	-0.1121866	0.2103885	-0.08972356	0.3087347
1926	947	947	FALSE	947	Gene	947	ENSG00000174059	CD34	-0.06815812	0.3467703	-0.00186001	0.9789766	0.088847	0.1844297	0.1212591	0.08099198	-0.03699705	0.6523067	-0.07086955	0.395379
1927	930	930	FALSE	930	Gene	930	ENSG00000177455	CD19	-0.01291966	0.7755433	-0.1149513	0.02810345	0.1417619	0.07609746	0.0797764	0.2897871	0.2642055	0.1249194	0.1663798	0.3142459
1928	124599	124599	FALSE	124599	Gene	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1929	339390	339390	FALSE	339390	Gene	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1930	4068	4068	FALSE	4068	Gene	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1931	8519	8519	FALSE	8519	Gene	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1932	146722	146722	FALSE	146722	Gene	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1933	342510	342510	FALSE	342510	Gene	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1934	11006	11006	FALSE	11006	Gene	11006	ENSG00000186818	LILRB4	0.138037	0.2704459	-0.02881522	0.8118517	0.1797385	0.1481882	0.09170814	0.4412599	0.07234143	0.6938596	0.208408	0.271747
1935	353514	353514	FALSE	353514	Gene	353514	ENSG00000187116	LILRA5	-0.05342326	0.4835186	-0.09058565	0.2466777	-0.05160732	0.462806	0.09706931	0.1824873	-0.0473538	0.6562743	0.1696061	0.1338764
1936	285852	285852	FALSE	285852	Gene	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1937	374383	374383	FALSE	374383	Gene	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1938	6402	6402	FALSE	6402	Gene	6402	ENSG00000188404	SELL	0.0619401	0.3347228	0.01506616	0.8097599	0.05454841	0.3160288	0.01462171	0.7826271	0.01105492	0.9206297	0.0847616	0.4523099
1939	3805	3805	FALSE	3805	Gene	3805	ENSG00000189013	KIR2DL4	-0.01621718	0.805059	-0.02232112	0.7344866	0.09437653	0.2382276	0.09223328	0.2482707	0.01833442	0.7793219	-0.04288995	0.5164057
1940	9437	9437	FALSE	9437	Gene	9437	ENSG00000189430	NCR1	0.03013953	0.551981	-0.004170115	0.9337445	0.145136	0.01962611	0.1747529	0.007639288	0.07112642	0.4266301	-0.05271984	0.5524238
1941	117157	117157	FALSE	117157	Gene	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1942	919	919	FALSE	919	Gene	919	ENSG00000198821	CD247	-0.06697275	0.2430944	-0.03129888	0.5736627	0.05645455	0.3031858	0.06585851	0.2344136	0.02630876	0.7543271	0.1305397	0.1440531
1943	916	916	FALSE	916	Gene	916	ENSG00000198851	CD3E	0.007157275	0.9117069	-0.02844026	0.6611611	0.04717824	0.5090459	0.1413173	0.06871678	0.03766982	0.715729	0.12592	0.240754
1944	2214	2214	FALSE	2214	Gene	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1945	100131439	100131439	FALSE	100131439	Gene	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1946	259197	259197	FALSE	259197	Gene	259197	ENSG00000204475	NCR3	-0.02306304	0.5397087	-0.03603154	0.3453383	0.1100038	0.1182074	0.1085772	0.1224517	-0.01699876	0.8108457	-0.03083247	0.665411
1947	4277	4277	FALSE	4277	Gene	4277	ENSG00000204516	MICB	0.2628303	0.01221973	0.5335523	0.0001345157	-0.06147054	0.5895966	0.05166171	0.6495256	0.04647187	0.6367155	-0.1221784	0.2310417
1948	3107	3107	FALSE	3107	Gene	3107	ENSG00000204525	HLA-C	-0.06809757	0.1342682	-0.02852849	0.5079243	0.02074628	0.7900326	-0.0666041	0.4010669	0.0141368	0.8514951	-0.0002012153	0.9978717
1949	11025	11025	FALSE	11025	Gene	11025	ENSG00000204577	LILRB3	-0.09680759	0.08701485	-0.02442137	0.639597	0.2431358	0.01108203	0.2462213	0.01037734	0.04402733	0.6348468	0.1562374	0.1153062
1950	3133	3133	FALSE	3133	Gene	3133	ENSG00000204592	HLA-E	-0.05983202	0.2630867	0.02179539	0.6738856	0.1173112	0.09189812	0.1562847	0.0328571	0.04406501	0.5959977	0.04830312	0.5617777
1951	3135	3135	FALSE	3135	Gene	3135	ENSG00000204632	HLA-G	-0.005879722	0.9231376	0.04714695	0.4467485	0.06463703	0.3558932	0.01630558	0.8117483	-0.0212155	0.7874688	-0.02665497	0.7351324
1952	3134	3134	FALSE	3134	Gene	3134	ENSG00000204642	HLA-F	-0.07334893	0.2434491	-0.02146082	0.7233717	0.01786351	0.8515381	0.04391238	0.6470761	-0.05090844	0.6124193	0.03774431	0.7062565
1953	3106	3106	FALSE	3106	Gene	3106	ENSG00000234745	HLA-B	-0.07685636	0.2335867	0.04895824	0.4369471	0.1052437	0.3271077	-0.03028001	0.7725793	-0.0798485	0.4924093	0.08201973	0.4810456
1954	3105	3105	FALSE	3105	Gene	3105	ENSG00000206503	HLA-A	-0.03283937	0.5305928	-0.03342383	0.5234713	0.04916891	0.6409017	-0.07307406	0.4913006	0.01732159	0.7825325	-0.004549085	0.9420919
1955	22914	22914	FALSE	22914	Gene	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1956	23547	23547	FALSE	23547	Gene	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1957	11027	11027	FALSE	11027	Gene	11027	ENSG00000239998	LILRA2	-0.004662066	0.9327867	-0.02169676	0.6959145	-0.01663507	0.7707043	-0.005191205	0.9273756	-0.1198694	0.07465269	-0.3460419	0.0002600205
1958	3812	3812	FALSE	3812	Gene	3812	ENSG00000240403	KIR3DL2	-0.00355866	0.9511875	0.04937449	0.4052149	0.08646991	0.2174575	0.0740143	0.2858548	0.07248865	0.3682352	0.09324789	0.2540485
1959	3804	3804	FALSE	3804	Gene	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1960	79168	79168	FALSE	79168	Gene	79168	ENSG00000244482	LILRA6	0.1347982	0.2069792	0.2155134	0.05775976	0.1462902	0.2700091	-0.07665263	0.5536381	0.1243526	0.4812983	0.398851	0.04304823
1961	89858	89858	FALSE	89858	Gene	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1962	952	952	FALSE	952	Gene	952	ENSG00000004468	CD38	0.03198991	0.6083417	-0.03372304	0.5893691	-0.05180136	0.3317187	-0.01383554	0.7904711	0.01666403	0.8456798	-0.1169658	0.1934544
1963	65220	65220	FALSE	65220	Gene	65220	ENSG00000008130	NADK	0.03728846	0.3664932	0.03372842	0.4120492	-0.03513657	0.5999769	-0.06436741	0.3450919	0.01250731	0.8705938	0.2107966	0.02003224
1964	5646	5646	FALSE	5646	Gene	5646	ENSG00000010438	PRSS3	-0.0255157	0.701261	0.001165112	0.9859642	-0.06486753	0.3949439	-0.04566729	0.545204	0.2330855	0.04189652	0.01789749	0.8594557
1965	54884	54884	FALSE	54884	Gene	54884	ENSG00000042445	RETSAT	-0.07805466	0.1289824	-0.06043572	0.2278267	0.01038786	0.8641395	0.06015486	0.334069	0.02005456	0.8997298	-0.2198668	0.1892397
1966	6515	6515	FALSE	6515	Gene	6515	ENSG00000059804	SLC2A3	0.1536311	0.07466801	0.2324745	0.01381129	0.02315041	0.7621494	-0.05570248	0.4717907	0.166517	0.533713	-0.2060231	0.4439834
1967	2817	2817	FALSE	2817	Gene	2817	ENSG00000063660	GPC1	-0.01333073	0.8671484	0.07140861	0.3805936	-0.0791924	0.3396888	-0.2891515	0.004802974	0.1102155	0.3112245	0.1286409	0.2420633
1968	119391	119391	FALSE	119391	Gene	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1969	10797	10797	FALSE	10797	Gene	10797	ENSG00000065911	MTHFD2	0.09282408	0.07686312	0.1680961	0.005605573	0.05593553	0.4526637	0.0315627	0.6684224	0.2261765	0.008869687	0.756841	1.543187e-06
1970	80347	80347	FALSE	80347	Gene	80347	ENSG00000068120	COASY	-0.0300847	0.554627	0.03458644	0.4983583	-0.03159338	0.7703524	-0.1827001	0.1149695	0.0002378039	0.9980482	0.1287511	0.2065982
1971	51109	51109	FALSE	51109	Gene	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1972	5743	5743	FALSE	5743	Gene	5743	ENSG00000073756	PTGS2	0.01157536	0.8756481	0.03964663	0.594758	0.0780348	0.3704604	-0.007453199	0.9302944	0.554788	0.06406858	3.450246	3.859871e-07
1973	55034	55034	FALSE	55034	Gene	55034	ENSG00000075643	MOCOS	-0.02305417	0.8232766	-0.09249999	0.3803035	-0.1697589	0.07516939	-0.1198701	0.1899665	0.1988142	0.09385376	-0.04779205	0.66296
1974	113235	113235	FALSE	113235	Gene	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1975	32	32	FALSE	32	Gene	32	ENSG00000076555	ACACB	-0.03886498	0.3605526	-0.01261099	0.7617098	-0.1508348	0.130366	-0.2650361	0.01654041	0.04287264	0.4700974	0.05169169	0.3870034
1976	2239	2239	FALSE	2239	Gene	2239	ENSG00000076716	GPC4	0.03900765	0.5339434	0.07741133	0.2314149	-0.02947064	0.5949826	-0.07561978	0.1903038	0.07003079	0.3936015	0.6018077	3.142258e-05
1977	27231	27231	FALSE	27231	Gene	27231	ENSG00000077009	NMRK2	-0.01870731	0.802216	0.01808064	0.8086884	-0.1578286	0.206819	-0.03741397	0.7548767	0.1344131	0.03613421	0.238797	0.001814586
1978	3320	3320	FALSE	3320	Gene	3320	ENSG00000080824	HSP90AA1	0.00357831	0.931677	0.007719745	0.8533718	0.1036106	0.16606	0.2468278	0.005589368	0.004386313	0.9488856	0.04339092	0.5306996
1979	4036	4036	FALSE	4036	Gene	4036	ENSG00000081479	LRP2	0.1639203	0.2636091	-0.008915886	0.9497039	0.02299273	0.8235135	-0.09262809	0.3786764	-0.07254546	0.4378752	0.06244609	0.5023493
1980	338	338	FALSE	338	Gene	338	ENSG00000084674	APOB	0.08228019	0.2442452	0.06028625	0.385086	0.01472697	0.9198897	-0.1619096	0.2842577	0.08896303	0.3039481	0.1487727	0.1017301
1981	57017	57017	FALSE	57017	Gene	57017	ENSG00000088682	COQ9	0.02818031	0.6517984	-0.1540996	0.03112304	0.1463259	0.1290587	-0.04489283	0.6213808	-0.0510939	0.476374	-0.0480915	0.5019541
1982	9962	9962	FALSE	9962	Gene	9962	ENSG00000089057	SLC23A2	-0.00311204	0.9343521	0.01241758	0.7431313	0.01887752	0.7423975	0.02408413	0.6755482	-0.1381504	0.2788159	-0.1954237	0.1375859
1983	1727	1727	FALSE	1727	Gene	1727	ENSG00000100243	CYB5R3	-0.03375227	0.3853415	0.0171162	0.654556	-0.007219372	0.9312358	-0.01731743	0.8361788	-0.0516057	0.5338834	-0.05091403	0.539259
1984	4522	4522	FALSE	4522	Gene	4522	ENSG00000100714	MTHFD1	0.07680455	0.2917756	0.06258223	0.3853001	0.02628737	0.6869891	-0.04986377	0.4498864	0.1368575	0.2119616	0.1058082	0.3259268
1985	113278	113278	FALSE	113278	Gene	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1986	54	54	FALSE	54	Gene	54	ENSG00000102575	ACP5	0.01184744	0.874843	-0.03668667	0.6278474	0.003473822	0.9549994	-0.05370208	0.3927193	0.3383233	0.4853837	1.299699	0.02102123
1987	143	143	FALSE	143	Gene	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1988	4363	4363	FALSE	4363	Gene	4363	ENSG00000103222	ABCC1	0.1537675	0.07554801	0.2013051	0.02741582	0.02909072	0.6603385	-0.03445469	0.6035118	0.05352465	0.5634191	0.7224279	2.114806e-05
1989	23475	23475	FALSE	23475	Gene	23475	ENSG00000103485	QPRT	0.01295845	0.7455261	0.02789039	0.4896016	0.1213794	0.1511326	0.06976663	0.3914141	-0.1013191	0.4870468	-0.5056971	0.005666979
1990	10135	10135	FALSE	10135	Gene	10135	ENSG00000105835	NAMPT	-0.06955113	0.2488521	0.0220148	0.7054145	-0.06804817	0.2883668	0.05407021	0.3935263	0.1405969	0.252599	0.3897265	0.008094761
1991	54981	54981	FALSE	54981	Gene	54981	ENSG00000106733	NMRK1	0.02810595	0.6935076	0.04947813	0.4918558	0.1964852	0.1156497	0.09930363	0.4027382	0.2013881	0.2954849	-0.06412697	0.7316557
1992	8029	8029	FALSE	8029	Gene	8029	ENSG00000107611	CUBN	-0.1569717	0.4674202	-0.9159732	0.001660389	0.04448486	0.7374562	0.2374846	0.09707064	0.1553284	0.2383771	-0.03534076	0.7802896
1993	55163	55163	FALSE	55163	Gene	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1994	683	683	FALSE	683	Gene	683	ENSG00000109743	BST1	-0.0245367	0.7864597	-0.03047903	0.7367716	0.08641238	0.3867258	0.04702131	0.6326771	-0.1023233	0.4392525	-0.5605533	0.001670907
